"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"332779","Maybelline Color Show Nail Polish Electric Yellow","Maybelline","Nail Polish","Yellow","1",NA,0.93
"332780","Maybelline Color Show Nail Polish 352 DowntownRed","Maybelline","Nail Polish","Red","1",NA,0.93
"332794","Maybelline Color Show Nail Polish 130 Winter Baby","Maybelline","Nail Polish","White","1",NA,0.93
"332795","Maybelline Color Show Nail Polish 349 Power Red","Maybelline","Nail Polish","Red","1",NA,0.93
"332796","Maybelline Color Show Nail Polish 150 Mauve Kiss","Maybelline","Nail Polish","Purple","1",NA,0.93
"332799","Maybelline Color Show Nail Polish 342 Coral Craze","Maybelline","Nail Polish","Orange","1",NA,0.93
"332800","Maybelline Color Show Nail Polish 46 SugarCrystals","Maybelline","Nail Polish","Wood","1",NA,0.93
"332807","Maybelline Color Show Nail Polish 110 Urban Coral","Maybelline","Nail Polish","Green","1",NA,0.93
"332811","Maybelline Color Show Nail Polish 77 Nebline","Maybelline","Nail Polish","Red","1",NA,0.93
"332817","Maybelline Color Sensational Vivids Lipstick 902Fuchsia Flash","Maybelline","Lipstick","Pink","1",NA,0.93
"332819","Maybelline Color Sensational LipstickNeon Red","Maybelline","Lipstick","Red","1",NA,0.93
"340046","Maybelline SuperStay 24H Face Powder 010 IvoryIvory","Maybelline","Powder Foundation","Cream","1",NA,0.93
"340078","Maybelline SuperStay 24H Face Powder 021 NudeNude","Maybelline","Powder Foundation","Brown","1",NA,0.93
"340079","Maybelline Baby Lips Lip Balm Cherry Me","Maybelline","Lip Balm","Red","1",NA,0.93
"340080","Maybelline Baby Lips Lip Balm Hydrate","Maybelline","Lip Balm",NA,"1",NA,0.86
"340081","Maybelline Baby Lips Lip Balm Pink Punch","Maybelline","Lip Balm","Pink","1",NA,0.93
"340082","Maybelline Brow Drama Sculpting Mascara DarkBrown","Maybelline","Brows","Brown","1",NA,0.93
"340136","Maybelline Brow Drama Sculpting Mascara MediumBrown","Maybelline","Brows","Brown","1",NA,0.93
"347615","Maybelline Volum' Express Rocket WaterproofMascara Very Black 9.6ml","Maybelline","Mascara",NA,"1",NA,0.86
"347618","Maybelline Volum' Express Colossal Mascara SmokyBlack","Maybelline","Mascara","Black","1",NA,0.93
"347620","Maybelline Volum' Express Colossal WaterproofMascara Black","Maybelline","Mascara",NA,"1",NA,0.86
"347621","Maybelline Volum' Express Colossal Mascara Black","Maybelline","Mascara",NA,"1",NA,0.86
"347622","Maybelline Volum' Express Colossal Mascara 100Percent Black","Maybelline","Mascara",NA,"1",NA,0.86
"347626","Maybelline Great Lash Mascara Very Black","Maybelline","Mascara","Black","1",NA,0.93
"347627","Maybelline Mascara Great Lash Blackest Black","Maybelline","Mascara",NA,"1",NA,0.86
"347628","Maybelline Great Lash Waterproof Mascara VeryBlack","Maybelline","Mascara",NA,"1",NA,0.86
"347630","Maybelline Volum' Express The Falsies WaterproofMascara Black","Maybelline","Mascara",NA,"1",NA,0.86
"347631","Maybelline Volum' Express The Falsies MascaraBlack Drama Extreme 8.2ml","Maybelline","Mascara","Black","1",NA,0.93
"347643","Maybelline Matte Maker Mattifying Face Powder 10Classic Ivory","Maybelline","Powder Foundation",NA,"1",NA,0.86
"347644","Maybelline Matte Maker Mattifying Face Powder 20Nude Beige","Maybelline","Powder Foundation",NA,"1",NA,0.86
"350911","Maybelline Colossal Mascara Go Extreme Volum'Black","Maybelline","Mascara","Black","1",NA,0.93
"350912","Maybelline Colossal Waterproof Mascara Go ExtremeVolum' Black","Maybelline","Mascara","Black","1",NA,0.93
"401017","Maybelline Master Drama Khol Eyeliner CharcoalGrey","Maybelline","Eye Liner",NA,"1",NA,0.86
"401020","Maybelline Master Smoky Eyeliner Pencil Chocolate","Maybelline","Eye Liner",NA,"1",NA,0.86
"401047","Maybelline SuperStay 7 Days Gel Nail Polish BerryStain","Maybelline","Nail Polish","Purple","1",NA,0.93
"401048","Maybelline SuperStay 7 Days Gel Nail Polish Mintfor Life","Maybelline","Nail Polish",NA,"1",NA,0.86
"401054","Maybelline SuperStay 7 Days Gel Nail PolishUptown Blue","Maybelline","Nail Polish",NA,"1",NA,0.86
"401055","Maybelline SuperStay 7 Days Gel Nail Polish Pinkin the Park","Maybelline","Nail Polish",NA,"1",NA,0.86
"401062","Maybelline Color Show St Artist Nail Polish WhiteSplatter","Maybelline","Nail Polish",NA,"1",NA,0.86
"401067","Maybelline Color Show Crystal Nail Polish RoseChic","Maybelline","Nail Polish","Brown","1",NA,0.93
"401083","Maybelline Color Show Nail Polish Bubblicious","Maybelline","Nail Polish",NA,"1",NA,0.86
"401101","Maybelline Color Show Nail Polish 293 Glitter It","Maybelline","Nail Polish",NA,"1",NA,0.86
"401102","Maybelline Color Show Nail Polish Love ThisSweater","Maybelline","Nail Polish",NA,"1",NA,0.86
"401138","Maybelline Color Sensational Lipstick 725Tantalizing Taupe","Maybelline","Lipstick",NA,"1",NA,0.86
"401140","Maybelline Baby Skin Pore Eraser Primer 22ml","Maybelline","Priming and Setting",NA,"1",NA,0.86
"401142","Maybelline Big Eyes Eyeliner White Black","Maybelline","Eye Liner","Black","1",NA,0.93
"401152","Maybelline Matte Maker Mattifying Face Powder 50Sun Beige","Maybelline","Powder Foundation",NA,"1",NA,0.86
"401153","Maybelline Matte Maker Mattifying Face Powder 30Natural Beige","Maybelline","Powder Foundation",NA,"1",NA,0.86
"401156","Maybelline Master Precise Liquid Eyeliner Brown","Maybelline","Eye Liner","Brown","1",NA,0.93
"401161","Maybelline Master Kajal Kohl Eyeliner Pitch Black","Maybelline","Eye Liner",NA,"1",NA,0.86
"401171","Maybelline Color Tattoo 24hr Leather Effect CreamEyeshadow 98 Creamy Beige","Maybelline","Eye Shadow","Brown","1",NA,0.93
"401175","Maybelline Color Tattoo 24hr Cream Eyeshadow 40Permanent Taupe","Maybelline","Eye Shadow",NA,"1",NA,0.86
"401178","Maybelline Color Tattoo 24hr Cream Eyeshadow 65Pink Gold","Maybelline","Eye Shadow","Pink","1",NA,0.93
"403198","Maybelline Color Show Nail Polish Latte","Maybelline","Nail Polish",NA,"1",NA,0.86
"403199","Maybelline SuperStay 24H Face Powder 030 Sand","Maybelline","Powder Foundation",NA,"1",NA,0.86
"403200","Maybelline SuperStay 24H Face Powder 040 Fawn","Maybelline","Powder Foundation",NA,"1",NA,0.86
"409124","Maybelline Color Drama Intense Velvet Lip Pencil140 Minimalist","Maybelline","Lip Liner","Brown","1",NA,0.93
"409126","Maybelline Color Drama Intense Velvet Lip Pencil210 Keep it Classy","Maybelline","Lip Liner","Red","1",NA,0.93
"409131","Maybelline Color Drama Intense Velvet Lip Pencil520 Light It Up","Maybelline","Lip Liner","Red","1",NA,0.93
"409132","Maybelline Color Drama Intense Velvet Lip Pencil630 Nude Perfection","Maybelline","Lip Liner","Brown","1",NA,0.93
"409144","Maybelline Brow Satin Duo Eyebrow Pencil MediumBrown","Maybelline","Brows","Brown","1",NA,0.93
"409145","Maybelline Brow Satin Duo Eyebrow Pencil DarkBrown","Maybelline","Brows","Brown","1",NA,0.93
"409146","Maybelline Brow Satin Duo Eyebrow Pencil DarkBlond","Maybelline","Brows","Yellow","1",NA,0.93
"409150","Maybelline Great Lash Big Mascara Blackest Black","Maybelline","Mascara","Black","1",NA,0.93
"409151","Maybelline Dream Satin Liquid Foundation 45 LightHoney 30ml","Maybelline","Liquid Foundation",NA,"1",NA,0.86
"409152","Maybelline Colossal Go Extreme Volum' MascaraLeather Black","Maybelline","Mascara","Black","1",NA,0.93
"409153","Maybelline Dream Matte Mousse Foundation SPF 15Vanilla","Maybelline","Liquid Foundation",NA,"1",NA,0.86
"415903","Maybelline SuperStay 24hr Lipstick Ultimate Red560 Red Alert","Maybelline","Lipstick","Red","1",NA,0.93
"415907","Maybelline Color Sensational Lipstick 418 PeachPoppy","Maybelline","Lipstick","Orange","1",NA,0.93
"415919","Maybelline Color Sensational Lipstick 220 SugarPlum","Maybelline","Lipstick","Blue","1",NA,0.93
"415929","Maybelline Lasting Drama Gel Eyeliner Pen BlackExcess","Maybelline","Eye Liner","Black","1",NA,0.93
"415933","Maybelline Volum' Express Mascara Turbo Black","Maybelline","Mascara",NA,"1",NA,0.86
"415934","Maybelline Volum' Express Mascara Lift Black","Maybelline","Mascara","Black","1",NA,0.93
"415937","Maybelline Dream Matte Mousse Foundation SPF 1570 Cocoa","Maybelline","Liquid Foundation",NA,"1",NA,0.86
"415941","Maybelline Dream Matte Mousse Foundation 08 LightBeige","Maybelline","Liquid Foundation",NA,"1",NA,0.86
"421054","Maybelline Volum' Express Lash SensationalWaterproof Mascara Black","Maybelline","Mascara","Black",NA,NA,0.86
"421055","Maybelline Volum' Express Mascara Black","Maybelline","Mascara","Black",NA,NA,0.86
"421056","Maybelline Mascara Volum' Express Dark Brown","Maybelline","Mascara","Brown",NA,NA,0.86
"421057","Maybelline Volum' Express Waterproof MascaraBlack","Maybelline","Mascara","Black",NA,NA,0.86
"421076","Maybelline Gel Mechanical Eyeliner 3 Beyond Black","Maybelline","Eye Liner","Black",NA,NA,0.86
"421077","Maybelline Gel Mechanical Eyeliner 1 VolcanicBrown","Maybelline","Eye Liner","Brown",NA,NA,0.86
"421080","Maybelline Master Sculpt Contouring Palette 01L/Med","Maybelline","Eye Liner",NA,NA,NA,0.79
"421081","Maybelline Master Sculpt Contouring Palette 02Med/Dark","Maybelline","Eye Liner",NA,NA,NA,0.79
"421082","Maybelline Dr Rescue Nail Care All in One NailPolish","Maybelline","Nail Polish",NA,NA,NA,0.79
"421083","Maybelline Dr Rescue Nail Care Gel Top Coat","Maybelline","Nail Polish",NA,NA,NA,0.79
"421084","Maybelline Color Show All Access Nail Polish 422Pave The Way","Maybelline","Nail Polish","Grey",NA,NA,0.86
"421085","Maybelline Color Show All Access Nail Polish 424NY Lover","Maybelline","Nail Polish","Red",NA,NA,0.86
"425962","Maybelline Volum' Express Lash SensationalMascara Intense Black","Maybelline","Mascara",NA,"1",NA,0.86
"425963","Maybelline Master Ink Matte Liquid Eyeliner","Maybelline","Eye Liner","Black","1",NA,0.93
"425964","Maybelline Master Ink Satin Liquid Eyeliner","Maybelline","Eye Liner",NA,"1",NA,0.86
"425966","Maybelline Baby Lips Lip Balm Melon Mania","Maybelline","Lip Balm",NA,"1",NA,0.86
"425969","Maybelline Color Sensational Matte Lipstick 965Siren In Scarlet","Maybelline","Lipstick",NA,"1",NA,0.86
"425970","Maybelline Color Sensational Matte Lipstick 975Divine Wine","Maybelline","Lipstick",NA,"1",NA,0.86
"425973","Maybelline Dr Rescue SOS Nail Balm","Maybelline","Nail Care",NA,"1",NA,0.86
"425975","Maybelline Color Show 60 Seconds Nail Polish 335Broadway Blues","Maybelline","Nail Polish",NA,"1",NA,0.86
"425978","Maybelline Dream Satin Liquid Foundation 01Natural Ivory 30ml","Maybelline","Liquid Foundation",NA,"1",NA,0.86
"425979","Maybelline Dream Satin Liquid Foundation GoldenCaramel","Maybelline","Liquid Foundation",NA,"1",NA,0.86
"432151","Maybelline SuperStay 24h Makeup Setting Spray","Maybelline","Priming and Setting",NA,"1","30ml",0.93
"437833","Maybelline Lash Sensational Volum' LusciousMascara Very Black","Maybelline","Mascara",NA,"1",NA,0.86
"437834","Maybelline The Falsies Push Up Drama WaterproofMascara Very Black","Maybelline","Mascara",NA,NA,NA,0.79
"437837","Maybelline Color Show Khol Eyeliner 410 ChocolateChip","Maybelline","Eye Liner",NA,NA,NA,0.79
"437838","Maybelline Color Show Khol Eyeliner 120 SparkleGrey","Maybelline","Eye Liner",NA,NA,NA,0.79
"437839","Maybelline Master Precise Curvy Liquid EyelinerIntense Black","Maybelline","Eye Liner",NA,NA,NA,0.79
"437846","Maybelline Master Contour V-Shape Duo Stick Light","Maybelline","Eye Liner",NA,NA,NA,0.79
"437847","Maybelline Master Contour V-Shape Duo StickMedium","Maybelline","Eye Liner",NA,NA,NA,0.79
"437848","Maybelline Color Sensational Vivid Matte LiquidLipstick 05 Nude Flush","Maybelline","Lipstick ",NA,NA,NA,0.79
"437849","Maybelline Color Sensational Vivid Matte LiquidLipstick 25 Orange Shot","Maybelline","Lipstick ",NA,NA,NA,0.79
"437850","Maybelline Color Sensational Vivid Matte LiquidLipstick 45 Posessed Plum","Maybelline","Lipstick ",NA,NA,NA,0.79
"437853","Maybelline Color Sensational Vivid Matte LiquidLipstick 35 Rebel Red","Maybelline","Lipstick ",NA,NA,NA,0.79
"437854","Maybelline Color Sensational Vivid Matte LiquidLipstick 20 Coral Courage","Maybelline","Lipstick ",NA,NA,NA,0.79
"437856","Maybelline Baby Lips Moisturising Lip Gloss 05 AWink of Pink","Maybelline","Lip Gloss",NA,NA,NA,0.79
"437857","Maybelline Baby Lips Moisturising Lip Gloss 15Pink-a-Boo","Maybelline","Lip Gloss",NA,NA,NA,0.79
"437858","Maybelline Baby Lips Moisturising Lip Gloss 35Fab and Fuchsia","Maybelline","Lip Gloss",NA,NA,NA,0.79
"437859","Maybelline Baby Lips Lip Gloss Taupe With Me 20","Maybelline","Lip Gloss",NA,NA,NA,0.79
"437861","Maybelline Baby Lips Moisturising Lip Gloss 10Fuchsia Flicker","Maybelline","Lip Gloss",NA,NA,NA,0.79
"437862","Maybelline Baby Lips Moisturising Lip Gloss 30Pink Pizzaz","Maybelline","Lip Gloss",NA,NA,NA,0.79
"437863","Maybelline Color Show Nail Polish 13 NY Princess","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437864","Maybelline Color Show Nail Polish 81 Matte AboutIt","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437865","Maybelline Color Show Nail Polish 30 Fire Island","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437866","Maybelline Color Show Nail Polish 21 Lilac Wine","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437867","Maybelline Color Show Nail Polish 353 Red","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437870","Maybelline Color Show Nail Polish 52 It's A Boy","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437871","Maybelline Color Show Nail Polish 10 Spotlight","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437872","Maybelline Color Show Nail Polish 33 Lux Lobster","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437873","Maybelline Color Show Nail Polish 28 Mad inMadison","Maybelline","Nail Polish ",NA,NA,NA,0.79
"437874","Maybelline Color Show Nail Polish 11 From NY withLove","Maybelline","Nail Polish ",NA,NA,NA,0.79
"443514","Maybelline Color Sensational Creamy MatteLipstick 968 Rich Ruby","Maybelline","Lipstick",NA,"1","25g",0.93
"443516","Maybelline Color Sensational Creamy MatteLipstick 932 Clay Crush","Maybelline","Lipstick",NA,"1","25g",0.93
"443517","Maybelline Color Sensational Loaded Bold Lipstick882 Fiery Fuchsia","Maybelline","Lipstick",NA,"1","25g",0.93
"443518","Maybelline Color Sensational Loaded Bold Lipstick883 Orange Danger","Maybelline","Lipstick",NA,"1",NA,0.86
"443519","Maybelline Color Sensational Loaded Bold Lipstickv","Maybelline","Lipstick",NA,"1","25g",0.93
"443520","Maybelline Color Sensational Loaded Bold Lipstick886 Berry Bossy","Maybelline","Lipstick",NA,"1","25g",0.93
"443521","Maybelline The Falsies Push Up Drama MascaraIndecent Black","Maybelline","Mascara",NA,"1","9.5ml",0.93
"443523","Maybelline SuperStay 7 Days Metallic Silks GelNail Polish 880 Golden Thread","Maybelline","Nail Polish",NA,"1","10ml",0.93
"443524","Maybelline SuperStay 7 Days Metallic Silks GelNail Polish 881 Silver Satin","Maybelline","Nail Polish",NA,"1","10ml",0.93
"443525","Maybelline SuperStay 7 Days Metallic Silks GelNail Polish 881 Rose Veil","Maybelline","Nail Polish",NA,"1","10ml",0.93
"443526","Maybelline Volum' Express Lash SensationalLuscious Waterproof Mascara","Maybelline","Mascara",NA,"1","9.5ml",0.93
"443527","Maybelline Eraser Eye Concealer Light","Maybelline","Concealer",NA,"1","9.5ml",0.93
"443528","Maybelline Eraser Eye Concealer Nude","Maybelline","Concealer",NA,"1","9.5ml",0.93
"450684","Maybelline The Falsies Push Up Angel MascaraBlack","Maybelline","Mascara",NA,"1","56ml",0.93
"450685","Maybelline Brow Precise Micro Eyebrow PencilBlonde","Maybelline","Brows",NA,"1","7ml",0.93
"450686","Maybelline Brow Precise Micro Eyebrow PencilBrown Soft Brown","Maybelline","Brows",NA,"1","7ml",0.93
"450687","Maybelline Brow Precise Micro Eyebrow Pencil DeepBrown","Maybelline","Brows",NA,"1","7ml",0.93
"450688","Maybelline The 24 Karat Nudes Eyeshadow Palette","Maybelline","Eye Palette",NA,"1","114g",0.93
"450706","Maybelline Dream Brightening Concealer 40 Medium","Maybelline","Concealer",NA,"1","34ml",0.88
"450707","Maybelline Dream Brightening Concealer 10 Fair","Maybelline","Concealer",NA,"1","34ml",0.93
"450708","Maybelline Dream Brightening Concealer 20 Light","Maybelline","Concealer",NA,"1","34ml",0.93
"450709","Maybelline Dream Brightening Concealer 50 MediumDeep","Maybelline","Concealer",NA,"1","34ml",0.93
"450710","Maybelline Dream Brightening Concealer 01Universal","Maybelline","Concealer",NA,"1","34ml",0.93
"450715","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 573 Eternal Cherry","Maybelline","Lipstick",NA,"1","38ml",0.93
"450718","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 363 All Day Plum","Maybelline","Lipstick",NA,"1","38ml",0.93
"450719","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick Non-Stop Orange","Maybelline","Lipstick",NA,"1","38ml",0.93
"456681","Maybelline The Falsies Push Up Angel WaterproofMascara Black","Maybelline","Mascara",NA,"1",NA,0.86
"456682","Maybelline Volum' Express Colossal Big ShotMascara Black","Maybelline","Mascara",NA,"1",NA,0.81
"456683","Maybelline Volum' Express Colossal Big ShotWaterproof Black Mascara","Maybelline","Mascara",NA,"1",NA,0.81
"456684","Maybelline SuperStay Protecting Base Coat NailPolish","Maybelline","Nail Polish",NA,"1",NA,0.86
"456685","Maybelline SuperStay 7 Days City Nudes NailPolish 892 Dusted Pearl","Maybelline","Nail Polish",NA,"1",NA,0.86
"456686","Maybelline Master Ink Matte Liquid Eyeliner Black","Maybelline","Eye Liner",NA,"1",NA,0.81
"456687","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 64 Unreal","Maybelline","Lipstick",NA,"1",NA,0.86
"456688","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 66 Too Cute","Maybelline","Lipstick",NA,"1",NA,0.86
"456689","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 60 Tease","Maybelline","Lipstick",NA,"1",NA,0.86
"456690","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 76 Obsessed","Maybelline","Lipstick",NA,"1",NA,0.86
"456691","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 82 Slay It","Maybelline","Lipstick",NA,"1",NA,0.86
"456699","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 70 So Hot","Maybelline","Lipstick",NA,"1",NA,0.86
"456710","Maybelline SuperStay Quick Dry Top Coat NailPolish","Maybelline","Nail Polish ",NA,"1",NA,0.86
"456711","Maybelline SuperStay 7 Days City Nudes NailPolish 889 Dark Roast","Maybelline","Nail Polish ",NA,"1",NA,0.86
