"Article","Web Description","Brand","DQ Score"
"443823","Chicco Ranger Dolls Pram Junior Collection Pink","Chicco Capri",0.8
"408611","Palace Pets Furry Tail Friends Assortment","Disney",0.85
"320602","Sparkle Girlz Winter Fairy Doll Assortment","Sparkle Girls",0.85
"335994","Sparkle Girlz Little Fairy Doll Assortment","Sparkle Girls",0.85
"438454","Sparkle Girlz Princess Doll Pony Carriage","Sparkle Girls",0.85
"438459","Sparkle Girlz Winter Doll Large","Sparkle Girls",0.85
