"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"117027","Charlie Red Body Spray 75ml","Charlie","Female Bodysprays","1","75ml",1
"217443","Charlie Pink Body Spray 75ml","Charlie","Female Bodysprays","1","75ml",1
"243347","Charlie Black Body Spray 75ml","Charlie","Female Bodysprays","1","75ml",1
"252010","Charlie Touch Body Spray 75ml","Charlie","Female Bodysprays","1","75ml",1
"150415","Dove Roll On Original 50ml","Dove","Female Deodorant","1","50ml",1
"243410","Dove Invisible Dry Roll On 48 Hour 40ml","Dove","Female Deodorant","1","40ml",1
"243411","Dove Invisible Roll On 50ml","Dove","Female Deodorant","1","50ml",1
"264313","Dove Anti-Perspirant Spray Original 250ml","Dove","Female Deodorant","1","250ml",1
"269945","Dove Anti-Perspirant Spray Invisible 250ml","Dove","Female Deodorant","1","250ml",1
"319899","Dove Go Fresh Anti-Perspirant 250ml","Dove","Female Deodorant","1","250ml",1
"412065","Dove Roll On Soft Feel 50ml","Dove","Female Deodorant","1","50ml",1
"450023","Dove Deodorant Go Fresh 250ml","Dove","Female Deodorant","1","250ml",1
"451483","Dove Original Spray Deodorant 150ml","Dove","Female Deodorant","1","150ml",1
"79305","Imperial Leather Anti-Perspirant Original 150ml","Imperial Leather","Female Deodorant","1","150ml",1
"304186","Impulse Very Pink Body Spray 75ml","Impulse","Female Bodysprays","1","75ml",1
"450024","Impulse Body Spray Instant Crush 75ml","Impulse","Female Bodysprays","1","75ml",1
"73596","Impulse Tease Body Spray 75ml","Impulse","Female Bodysprays","1","75ml",1
"83047","Impulse True Love Body Spray 75ml","Impulse","Female Bodysprays","1","75ml",1
"193066","Mitchum Roll on Unperfumed 50ml","Mitchum","Female Deodorant","1","50ml",1
"193068","Mitchum Roll On Powderfresh 50ml","Mitchum","Female Deodorant","1","50ml",1
"236974","Mitchum Anti-Perspirant Unscented 150ml","Mitchum","Female Deodorant","1","150ml",1
"244640","Nivea Anti-Perspirant Pearl and Beauty 48 Hour150ml","Nivea","Female Deodorant","1","150ml",1
"250289","Nivea Deodorant Roll On Pearl and Beauty 50ml","Nivea","Female Deodorant","1","50ml",1
"315929","Nivea Anti-Perspirant Invisible Black and White150ml","Nivea","Female Deodorant","1","150ml",1
"320724","Nivea Roll On Invisible For Black and White 50ml","Nivea","Female Deodorant","1","50ml",1
"346544","Nivea Anti-Perspirant Pearl & Beauty 250ml","Nivea","Female Deodorant","1","250ml",1
"346545","Nivea Anti-Perspirant Invisible Black and White250ml","Nivea","Female Deodorant","1","250ml",1
"402956","Nivea Anti-Perspirant Stress Protect 50ml","Nivea","Female Deodorant","1","50ml",1
"413845","Nivea Anti-Perspirant Dry Confidence 48 Hour 150ml","Nivea","Female Deodorant","1","150ml",1
"430664","Nivea Protect and Care Deo 150ml","Nivea","Female Deodorant","1","150ml",1
"449639","Nivea Anti Perspirant 250mlBlack and White Invisible","Nivea","Female Deodorant","1","250ml",1
"195475","Sanex Dermo Invisible Anti-Perspirant 150ml","Sanex","Female Deodorant","1","150ml",1
"195482","Sanex Dermo Sensitive Anti-Perspirant 150ml","Sanex","Female Deodorant","1","150ml",1
"206455","Sanex Roll On Invisible 50ml","Sanex","Female Deodorant","1","50ml",1
"332722","Sanex Anti-Perspirant Invisible Dry 250ml","Sanex","Female Deodorant","1","250ml",1
"350188","Soft & Gentle Anti-Perspirant Wildrose & Vanilla150ml","Soft & Gentle","Female Deodorant","1","150ml",1
"189013","Sure Anti-Perspirant Cotton Dry 250ml","Sure","Female Deodorant","1","250ml",1
"286471","Sure Roll On Invisible Aqua 50ml","Sure","Female Deodorant","1","50ml",1
"304183","Sure 48 Hour  Roll On Bright Bouquet 50ml","Sure","Female Deodorant","1","50ml",1
"304184","Sure Anti-Perspirant Bright Bouquet 250ml","Sure","Female Deodorant","1","250ml",1
"332844","Sure Anti-Perspirant Bright Bouquet 75ml","Sure","Female Deodorant","1","75ml",1
"335748","Sure Maximum Protection Anti-Perspirant Cream 45ml","Sure","Female Deodorant","1","45ml",1
"49930","Sure Cool Blue Roll On 50ml","Sure","Female Deodorant","1","50ml",1
"62791","Sure Roll-On Cotton Dry 50ml","Sure","Female Deodorant","1","50ml",1
"286997","Vaseline Anti-Perspirant Active Fresh 250ml","Vaseline","Female Deodorant","1","250ml",1
"95808","Vaseline Roll On Fresh 50ml","Vaseline","Female Deodorant","1","50ml",1
"95809","Vaseline Roll On Active 50ml","Vaseline","Female Deodorant","1","50ml",1
"342707","Wilko Sassy Body Spray 75ml","Wilko","Female Bodysprays","1","75ml",1
"342740","Wilko Bliss Body Spray 75ml","Wilko","Female Bodysprays","1","75ml",1
"342927","Wilko Anti-Perspirant Radiance Care 200ml","Wilko","Female Deodorant","1","200ml",1
"343585","Wilko Rhythm Body Spray 75ml","Wilko","Female Bodysprays","1","75ml",1
"344853","Wilko Scandal Body Spray 75ml","Wilko","Female Bodysprays","1","75ml",1
"345025","Wilko Blissful Body Spray 75ml","Wilko","Female Bodysprays","1","75ml",1
"345026","Wilko Fantasy Body Spray 75ml","Wilko","Female Bodysprays","1","75ml",1
