"Article","Web Description","Brand","DQ Score"
"439081","Snow Foam Mousse 250ml","Festive",0.6
"439082","Christmas Traditions Snow Spray and Stencils","Festive",0.6
"439083","Christmas Traditions Copper Spray 150ml","Festive",0.6
