"Article","Web Description","Brand","DQ Score"
"403191","Scentsicles Scented Christmas Tree Ornaments WhiteWinter Fir 6pk","Festive",0.6
"306504","Wilko 6ft Waverley Christmas Tree","Wilko Best",0.6
