"Article","Web Description","Brand","DQ Score"
"3106040","Polyfilla Quick Dry 330g","Polycell",0.95
"157225","Wilko Decorator Interior Sealant All-Purpose White100ml","Wilko Functional",0.8625
"78666","Wilko Decorator Interior Sealant All Purpose White300ml","Wilko Functional",0.95
