"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"315920","Bartoline Clean Spirit 750ml","Bartoline","Brush Cleaner","1","750ml",1
"2699240","Wilko White Spirit 2L","Wilko","Brush Cleaner","1","2L",1
"288317","Wilko Paint Kettle 2L","Wilko","Painting Tools","1","2L",1
