"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"199748","Miracle-Gro All Purpose Concentrated Liquid PlantFood 1L","Miracle-Gro","Plant Feed","1","1L",1
"135397","Wilko Compost Maker 1.5kg","Wilko","Compost Maker","1","1.5kg",1
"274758","Wilko Growmore  Plant Food 1.5kg","Wilko","Fertilisers","1","1.5kg",1
