"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"245726","Bakers Dog Treats Whirlers 150g","Bakers","Chews","1","150g",1
"258070","Bakers Dog Treats Chicken Dental Sticks 7pk","Bakers","Dental Care Treats","7","230g",1
"303701","Bakers Dog Treat Dental Delicious Large 270g","Bakers","Dental Care Treats","7pk","Large",1
"316266","Bakers Dog Treats Chicken Joint for Medium Dogs 7x 180g","Bakers","Joint Care Treats","7","180g",1
"316267","Bakers Dog Treats Joint Delicious Chicken forLarge Dogs 7pk 240g","Bakers","Joint Care Treats","7","240g",1
"346555","Bakers Dog Treats Mini Steaks 150g","Bakers","Training and Reward Treats","1","150g",1
"450193","Bakers Dog Food Meaty Cuts Chicken 70g","Bakers","Meaty Treats","1","70g",1
"338822","Bonio Dog Treat Biscuits 375g","Bonio","Biscuits","1","375g",1
"278057","Good Boy Pigs Ears 2pk","Good Boy","Pigs Ears","2","2 x Whole Pigs Ears",1
"303706","Misfits Dog Treats Nasher Sticks Chicken and Beef7pk","Misfits","Dental Care Treats","7","175g",1
"303707","Misfits Dog Treats Chomp Treats for Adult Dogs 2pk","Misfits","Chews","2","2Pk",1
"333147","Misfits Dog Treats Tangly Twists Chicken and Egg140g","Misfits","Chews","7","140g",1
"121969","Pedigree Schmackos Dog Treats with Chicken 20pk","Pedigree","Meaty Treats","20","172g",1
"149969","Pedigree Jumbone Dog Treat  210g","Pedigree","Chews","1","210g",1
"167166","Pedigree Dog Treats Gravy Bones 400g","Pedigree","Biscuits","1","400g",1
"189389","Pedigree Dog Treat Daily Dentastix Medium","Pedigree","Dental Care Treats","7pk","Medium",1
"243655","Pedigree Dentastix Dog Treats Small 28pk","Pedigree","Dental Care Treats","28pk","Small",1
"243663","Pedigree Dentastix Dog Treats Medium 28pk","Pedigree","Dental Care Treats","28pk","Medium",1
"243664","Pedigree Dentastix Dog Treat Daily Oral CareLarge Dog","Pedigree","Dental Care Treats","7pk","Large",1
"247880","Pedigree Jumbone Dog Treats Chicken and TurkeyMedium 2pk","Pedigree","Chews","2","200g",1
"255875","Pedigree Dentastix Dog Treats for Large Dogs 28pk","Pedigree","Dental Care Treats","1","Large",1
"282947","Pedigree Jumbone Dog Treats  4pk","Pedigree","Chews","4","180g",1
"303705","Pedigree Dog Treats Markies Minis 500g","Pedigree","Biscuits","1","500g",1
"336148","Pedigree Dentastix Dog Treat Fresh Daily OralCare Large Dog","Pedigree","Dental Care Treats","28pk","Large",1
"336149","Pedigree Dentastix Dog Treat Fresh Daily OralCare Medium Dog","Pedigree","Dental Care Treats","28pk","Medium",1
"336150","Pedigree Dentastix Dog Treat Fresh Daily OralCare Small Dog","Pedigree","Dental Care Treats","28pk","Small",1
"336151","Pedigree Dentafresh Dog Treats Large Dog 7pk","Pedigree","Dental Care Treats","7pk","Large",1
"336152","Pedigree Dentafresh Dog Treats Medium Dog 7pk","Pedigree","Dental Care Treats","7pk","Medium",1
"336153","Pedigree Dentafresh Dog Treats Small Dog 7pk","Pedigree","Dental Care Treats","7pk","Small",1
"405667","Pedigree Tasty Bites Dog Treats Chewy Cubes withChicken 130g","Pedigree","Training and Reward Treats","130","130g",1
"405668","Pedigree Tasty Bites Dog Treats Chewy Slices withBeef 150g","Pedigree","Training and Reward Treats","15","150g",1
"56164","Pedigree Markies Dog Treat Original 500g","Pedigree","Biscuits","1","500g",1
"453237","Rosewood Magic Bone Chicken Mini Bones 7pk","Rosewood","Training and Reward Treats","7","Small",1
"453238","Rosewood Magic Bone Chicken Medium Bone 2pk","Rosewood","Training and Reward Treats","2","Medium",1
"453239","Rosewood Magic Bone Chicken Mega Bone","Rosewood","Chews","1","12cm x 3cm x 28cm",1
"453247","Wagg Low Fat Dog Treats 125g","Wagg","Training and Reward Treats","1","125g",1
"453248","Wagg Tasty Bones Dog Treats 150g","Wagg","Training and Reward Treats","1","150kg",1
"453249","Wagg Dog Training Treats 125g","Wagg","Training and Reward Treats","1","125g",1
"453250","Wagg Tasty Chunks Dog Treats 150g","Wagg","Training and Reward Treats","1","150g",1
"182771","Webbox Dog Treats Liver Sizzlers 150g","Webbox","Training and Reward Treats","1","150g",1
"138262","Wilko Dog Treats Chewy Chips Bacon 5pk","Wilko","Hide Chews","5","5 Pk",1
"149697","Wilko Dog Treats Chewy Chips Beef 5pk","Wilko","Hide Chews","5","5 Pk",1
"149698","Wilko Dog Treats Chewy Chips Chicken 5pk","Wilko","Hide Chews","5","5Pk",1
"166178","Wilko Dog Treats Chewy Beef Flavour 20pk","Wilko","Chews","20","180g",1
"166179","Wilko Dog Treats Chewy Chicken Flavour 20pk","Wilko","Chews","20","180g",1
"225413","Wilko Dog Treats Meaty Sticks Chicken 15pk","Wilko","Meaty Treats","15","108g",1
"228587","Wilko Dog Treats Dental Sticks 7pk","Wilko","Dental Care Treats","7","182g",1
"228589","Wilko Dog Treats Chewy Log Bone 2pk","Wilko","Dental Care Treats","2pk","100g",1
"254743","Wilko Dog Treats Chewy Log Small 4pk","Wilko","Dental Care Treats","4","180g",1
"265842","Wilko Dog Treats Chewy Dental Stick  28pk","Wilko","Dental Care Treats","28","728g",1
"267006","Wilko Dog Treats Biscuit Gravy Bones 400g","Wilko","Biscuits","1","400g",1
"290450","Wilko Dog Treats Dental Sticks 7pk","Wilko","Dental Care Treats","7pk","Small",1
"303711","Wilko Dog Treats Beef for Adult Dogs 7pk","Wilko","Meaty Treats","7","7x11g",1
"303712","Wilko Dog Treats Crunchy Tripe Stick 10pk","Wilko","Munchy Treats","10","60g",1
"303718","Wilko Dog Treats Hotdog Sausages 4pk","Wilko","Meaty Treats","1","220g",1
"330117","Wilko Dog Treats Dental Chewy Sticks 7pk","Wilko","Dental Care Treats","7pk","Large",1
"348911","Wilko Dog Treats Mini Dental Stick 170g","Wilko","Dental Care Treats","1","170g",1
"410492","Wilko Dog Treat Fruit Flavour Log Bone 80g","Wilko","Chews","1","80g",1
"410515","Wilko Dog Treats Marrowbone Rolls 500g","Wilko","Biscuits","1","500g",1
"410997","Wilko Dog Treat Chicken Flavoured Sterilised Bone","Wilko","Bones","1","1",1
"410999","Wilko Dog Treat Meat Filled Rawhide Wrap","Wilko","Hide Chews","1","1",1
"412378","Wilko Dog Treats Chicken Dumbells 100g","Wilko","Munchy Treats","1","100g",1
"412379","Wilko Dog Treats Chicken and Calcium Bones 100g","Wilko","Biscuits","1","100g",1
"412380","Wilko Dog Treats Chicken and Hide Twisters 90g","Wilko","Hide Chews","1","90g",1
"416960","Wilko Dog Treats Meaty Twists with Chicken","Wilko","Meaty Treats","6","105g",1
"430490","Wilko Dog Treats Chicken Gravy Bones 400g","Wilko","Biscuits","1","400g",1
"430491","Wilko Dog Treats Crunchy Mini Marrowbone Rolls500g","Wilko","Biscuits","1","500g",1
"430576","Wilko Dog Treats Meat Filled Dental Sticks 7pk180g","Wilko","Dental Care Treats","7","180g",1
"430577","Wilko Dog Treats Meaty Log Twist 2 x 100g","Wilko","Chews","2","2x100g",1
"430578","Wilko Dog Treats Chewy Mixed Strips 20pk 180g","Wilko","Meaty Treats","20","180g",1
"430580","Wilko Dog Treats Joint Aid Sticks 7pk 175g","Wilko","Joint Care","7","175g",1
"430581","Wilko Dog Treats Cheesy Bites 140g","Wilko","Training and Reward Treats","1","140g",1
