"PSA_1","PSA_2","Article","Web Description","Brand","DQ Score"
"HOM","FUR","428487","Clovelly 3 Door Centre Mirror Robe Grey","Wilko",0.891666666666667
"HOM","FUR","428488","Clovelly 2 Door Robe Grey","Wilko",0.891666666666667
"HOM","FUR","428489","Clovelly 2 Door 1 Drawer Robe Grey","Wilko",0.891666666666667
"HOM","FUR","428490","Clovelly 5 Drawer Chest Grey","Wilko",0.891666666666667
"HOM","FUR","428491","Clovelly 6 Drawer Chest Grey","Wilko",0.891666666666667
"HOM","FUR","428492","Clovelly 3 Drawer Large Chest Grey","Wilko",0.891666666666667
"HOM","FUR","428493","Clovelly 3 Drawer Narrow Chest Grey","Wilko",0.891666666666667
"HOM","FUR","428494","Clovelly Large Bookcase Grey","Wilko",0.8625
"HOM","FUR","428495","Clovelly Large Sideboard Grey","Wilko",0.891666666666667
"HOM","FUR","428496","Clovelly Compact Sideboard Grey","Wilko",0.891666666666667
"HOM","FUR","428497","Clovelly Long Entertainment Unit Grey","Wilko",0.891666666666667
"HOM","FUR","428498","Clovelly Coffee Table Grey","Wilko",0.891666666666667
"HOM","FUR","430045","Siren 4 Door Mirror Robe White","Wilko",0.891666666666667
"HOM","FUR","430046","Siren 3 Door Mirror Robe 2 Drawers White","Wilko",0.891666666666667
"HOM","FUR","430047","Siren 2 Door Robe White","Wilko",0.891666666666667
"HOM","FUR","430049","Siren 6 Drawer Chest White","Wilko",0.891666666666667
"HOM","FUR","430050","Siren 3 Drawer Narrow Chest White","Wilko",0.891666666666667
"HOM","FUR","430051","Siren Dressing Table and Stool White","Wilko",0.891666666666667
"HOM","FUR","440345","Caxton Computer Desk Oak Effect","Wilko",0.891666666666667
"HOM","FUR","p100156","Havana Bedside Cabinet","Wilko",0.891666666666667
"HOM","FUR","p100157","Havana 5 Drawer Chest","Wilko",0.95
"HOM","FUR","p200154","Havana Double Wardrobe","Wilko",0.95
"HOM","HAB","249443","Needle Threader and Thimble 4pk","Korbond",0.95
"HOM","HAB","433278","Household Scissors 8in","Korbond",0.81
"HOM","HAB","433283","Professional Glass Headed Pins 10g","Korbond",0.88
"HOM","HAB","433299","Bra Extender White 50mm","Korbond",0.95
"HOM","HAB","433300","Instant Repair Tape 4.5m","Korbond",0.88
"HOM","HAB","433302","Elastic Black 6mm x 3m","Korbond",0.95
"HOM","HAB","433303","Elastic Black 6mm x 3m","Korbond",0.95
"HOM","HAB","433305","Name Label Kit","Korbond",0.81
"HOM","HAB","433308","Hook and Loop Stick On White 2cm x 50cm","Korbond",0.95
"HOM","HAB","433309","Double Sided Lint Brush","Korbond",0.8625
"HOM","HAB","433312","White Cotton Thread 200m","Korbond",0.95
"HOM","HAB","433313","Black Cotton Thread 200m","Korbond",0.95
"HOM","HAB","433314","White Transparent Thread 200m","Korbond",0.88
"HOM","HAB","433315","Black Transparent Thread 200m","Korbond",0.88
"HOM","HAB","433316","White Shirring Elastic 20m","Korbond",0.88
"HOM","HAB","433317","Black Shirring Elastic 20m","Korbond",0.88
"HOM","HAB","433318","White Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433319","Black Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433320","Mustard Yellow Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433321","Red Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433322","Fuschia Pink Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433323","Navy Blue Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433324","Olive Green Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433325","Cream Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433327","Brown Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433328","Grey Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433330","Purple Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433332","Pumpkin Orange Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433333","Deep Red Polyester Thread 100m","Korbond",0.88
"HOM","HAB","433335","Taupe Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433336","Midnight Blue Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433338","Baby Blue Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433339","Sapphire Blue Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433341","Steel Grey Polyester Thread 100m","Korbond",0.95
"HOM","HAB","433342","Top Stitch Thread White 30m","Korbond",0.95
"HOM","HAB","433343","Top Stitch Thread Taupe 30m","Korbond",0.95
"HOM","HAB","433344","Top Stitch Thread Midnight Blue 30m","Korbond",0.95
"HOM","HAB","433346","Top Stitch Thread Black 30m","Korbond",0.95
"HOM","HAB","433347","Starter Sewing Kit 9pcs","Korbond",0.81
"HOM","HAB","433350","Sewing Basket","Korbond",0.81
"HOM","HAB","433357","Crochet Hook Set 3pk","Korbond",0.775
"HOM","HAB","433358","Stitch Holder Set 3pk","Korbond",0.81
"HOM","HAB","433359","Large Eye Needles","Korbond",0.81
"HOM","HAB","433365","Hook and Loop Iron On 2cm x 50cm","Korbond",0.81
"HOM","HAB","433366","Lint Roller Refills 3m 2pk","Korbond",0.95
"HOM","HAB","431396","Yarnfair Anti Pill Poppet Premium Acrylic YarnBright Colours 100g","Wilko",0.95
"HOM","LIG","453158","Eric Light Shade 30.5cm","Lighting and Interiors Group",0.88
"HOM","LIG","453159","Emilio Pendant Shade Chrome","Lighting and Interiors Group",0.88
"HOM","LIG","453160","Emilio Pendant Shade Copper Finish","Lighting and Interiors Group",0.88
"HOM","LIG","453163","Maya Table Lamp Mirror Crackle and Chrome EffectBase","Lighting and Interiors Group",0.85
"HOM","LIG","453164","Maya Floor Lamp Crackle","Lighting and Interiors Group",0.85
"HOM","LIG","453165","Vintage Floor Lamp Grey","Lighting and Interiors Group",0.85
"HOM","LIG","453167","Vintage Floor Lamp Cream","Lighting and Interiors Group",0.85
"HOM","LIG","453168","Nicholas Table Lamp Antique Brass","Lighting and Interiors Group",0.85
"HOM","LIG","453171","Grantham Floor Lamp Satin Nickel","Lighting and Interiors Group",0.85
"HOM","LIG","453172","Grantham Floor Lamp Antique Brass","Lighting and Interiors Group",0.85
"HOM","LIG","453173","Sven Floor Lamp Grey","Lighting and Interiors Group",0.85
"HOM","LIG","453174","Medina Touch Table Lamp Hammered ChromeEffect Finish","Lighting and Interiors Group",0.85
"HOM","LIG","453175","Jodrell Ceiling Fitting Chrome","Lighting and Interiors Group",0.85
"HOM","LIG","453176","Aslan Table Lamp Blue and White","Lighting and Interiors Group",0.85
"HOM","LIG","453177","Thistle Table Lamp Sage Green","Lighting and Interiors Group",0.85
"HOM","LIG","453178","Vienna Floor Lamp Satin Chrome Effect Base","Lighting and Interiors Group",0.85
"HOM","LIG","453179","Iris Floor Lamp Antique Brass","Lighting and Interiors Group",0.85
"HOM","LIG","453186","Acrylic Petal Floor Lamp White/Chrome","Lighting and Interiors Group",0.85
"HOM","LIG","am00036","Nelson Floor Lamp Satin Chrome","Lighting and Interiors Group",0.95
"HOM","LIG","am00063","Nottingham 5 Light Fitting Antique Brass","Lighting and Interiors Group",0.9
"HOM","LIG","452483","Anika Retro Touch Base Table Lamp","Other",0.833333333333333
"HOM","LIG","436839","Wilko Paper Floor Lamp","Wilko Functional",0.8
"HOM","PIC","ap00039","Stags Head Chrome Coloured 35x50cm","Arthouse",0.88
"HOM","PIC","ap00045","Spa Montage Set of 3 20 x 20cm each","Arthouse",0.81
"HOM","QUI","451202","Silentight Essentials Collection Memory FoamPillow","Silentnight",0.9
"HOM","RUG","421713","Stripe Runner and Doormat Set Grey57 x 100cm and 57 x 40cm","Wilko Functional",0.95
"HOM","RUG","421715","Stripe Runner and Doormat Set Grey57 x 150cm and 57 x 40cm","Wilko Functional",0.95
"HOM","RUG","421716","Stripe Runner and Doormat Set Grey57 x 180cm and 57 x 40cm","Wilko Functional",0.95
"HOM","RUG","421717","Stripe Runner and Doormat Set Grey57 x 230cm and 57 x 40cm","Wilko Functional",0.95
"HOM","RUG","421718","Stripe Runner and Doormat Set Brown57 x 100cm and 57 x 40cm","Wilko Functional",0.891666666666667
"HOM","RUG","421719","Stripe Runner and Doormat Set Brown80 x 133cm and 57 x 40cm","Wilko Functional",0.95
"HOM","RUG","421720","Stripe Runner and Doormat Set Brown57 x 150cm and 57 x 40cm","Wilko Functional",0.891666666666667
"HOM","RUG","421721","Stripe Runner and Doormat Set Brown57 x 180cm and 57 x 40cm","Wilko Functional",0.95
"HOM","RUG","421722","Stripe Runner and Doormat 57 x 230cm and 57 x 40cm","Wilko Functional",0.95
"HOM","RUG","421728","Stripe Runner and Doormat Set Red","Wilko Functional",0.95
"HOM","RUG","421729","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"HOM","RUG","421730","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"HOM","RUG","421731","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"HOM","RUG","421732","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"HOM","RUG","421780","Marvel Stripe Rug Plum 80 x 150cm","Wilko Functional",0.95
"HOM","RUG","421781","Marvel Stripe Rug Plum 120 x 170cm","Wilko Functional",0.95
"HOM","RUG","421881","Traditional Runner Bokhara Design Red 67x200cm","Wilko Functional",0.891666666666667
"HOM","RUG","421882","Traditional Bokhara Runner Red 67x300cm","Wilko Functional",0.891666666666667
"HOM","RUG","421884","Traditional Rug Bokhara Design Red 120x120cm","Wilko Functional",0.891666666666667
"HOM","RUG","421885","Traditional Rug Bokhara Design 120x170cm","Wilko Functional",0.833333333333333
"HOM","RUG","421887","Traditional Rug Bokhara Design Red 200x290cm","Wilko Functional",0.891666666666667
"HOM","RUG","421888","Traditional Rug Bokhara Design Red 240x340cm","Wilko Functional",0.891666666666667
"HOM","RUG","445394","Faux Fur Silver Sheep Rug 75 x 90cm","Wilko Functional",0.833333333333333
"HOM","RUG","445482","Funky Fox Rug 60 x 110cm","Wilko Functional",0.833333333333333
"HOM","RUG","445484","Funky Fox Rug 80 x 150cm","Wilko Functional",0.833333333333333
"HOM","RUG","445485","Funky Fox Rug 120x170cm","Wilko Functional",0.833333333333333
"HOM","RUG","445486","Funky Fox Rug 160 x 230cm","Wilko Functional",0.833333333333333
"HOM","SP1","452337","Pebbles Canvas 3pk","Arthouse",0.6
"HOM","SP1","452338","Pug Canvas Wall Art Black and White 40 x 40cm","Arthouse",0.88
"HOM","SP1","452339","Dream Big Hearts Canvas 3pk","Arthouse",0.6
"HOM","SP1","452341","Life's Better Canvas Wall Art Black and White40 x 40cm","Arthouse",0.88
"HOM","SP1","452342","Purple Hearts Canvas Wall Art 3pk 20 x 60cm","Arthouse",0.88
"HOM","SP1","452343","Enjoy Canvas","Arthouse",0.6
"HOM","SP1","452346","Glass Bottles Canvas","Arthouse",0.6
"HOM","SP1","452347","Watering Can Canvas Wall Art 30 x 30cm","Arthouse",0.88
"HOM","SP1","452351","Red Tulip Basket Canvas Wall Art 48 x 48cm","Arthouse",0.88
"HOM","SP1","452354","Butterfly Canvas","Arthouse",0.6
"HOM","SP1","452355","Pink Floral Canvas Wall Art 30 x 30cm","Arthouse",0.88
"HOM","SP1","452415","Buddha Canvas","Arthouse",0.6
