"PSA_1","PSA_2","Article","Web Description","Brand","Height","Width","Depth","Type","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"HOM","BED","326381","Wilko Functional Fitted Sheet Single","Wilko Functional","0.1CM","90CM","190CM","Single Fitted Sheet","Single","Cream","1","52% Polyester, 48% Cotton",NA,"Washable",NA,NA,NA,NA,NA,1
"HOM","BED","326382","Wilko Functional Fitted Sheet Double","Wilko Functional","0.1CM","140CM","190CM","Double Fitted Sheet","Double","Cream","1","52% Polyester, 48% Cotton",NA,"Washable",NA,NA,NA,NA,NA,1
"HOM","BED","326383","Wilko Functional Fitted Sheet King Size","Wilko Functional","0.1CM","150CM","200CM","Kingsize Fitted Sheet","Kingsize","White","1","52% Polyester, 48% Cotton",NA,"Washable",NA,NA,NA,NA,NA,1
"HOM","BED","326384","Wilko Functional Housewife Pillowcases Cream 2pk","Wilko Functional","0.1CM","50CM","75CM","Housewife Pillowcase","75x50cm","White","2pk","52% Polyester, 48% Cotton",NA,"Washable",NA,NA,NA,NA,NA,1
"HOM","BLI","446034","Faux Wood Venetian Blind Oak60cm wide x 160cm drop","Global","160.0CM","60.0CM","5.0CM","Faux Wood Venetian Blinds","Width 60cm x Drop 160cm",NA,NA,"PVC and Aluminium",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.85
"HOM","BLI","446035","Faux Wood Venetian Blind Oak90cm wide x 160cm drop","Global","160.0CM","90.0CM","5.0CM","Faux Wood Venetian Blinds","Width 90cm x Drop 160cm",NA,NA,"PVC and Aluminium",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446044","Faux Wood Venetian Blind White60cm wide x 160cm drop","Global","160.0CM","60.0CM","5.0CM","Faux Wood Venetian Blinds","60x160cm - 50mm PVC Slat 3mm thick",NA,NA,"PVC and Aluminium",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446045","Faux Wood Venetian Blind White90cm wide x 160cm drop","Global","160.0CM","90.0CM","5.0CM","Faux Wood Venetian Blinds","Width 90cm x Drop 160cm",NA,NA,"PVC and Aluminium",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446046","Faux Wood Venetian Blind White120cm wide x 160cm drop","Global","160.0CM","120.0CM","5.0CM","Faux Wood Venetian Blinds","Width 120cm x Drop 160cm",NA,NA,"PVC and Aluminium",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446047","Faux Wood Venetian Blind White150cm wide x 160cm drop","Global","160.0CM","150.0CM","5.0CM","Faux Wood Venetian Blinds","Width 150cm x Drop 160cm",NA,NA,"PVC and Aluminium",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446048","Faux Wood Venetian Blind White180cm wide x 160cm drop","Global","160.0CM","180.0CM","5.0CM","Faux Wood Venetian Blinds","Width 180cm x Drop 160cm",NA,NA,"PVC and Aluminium",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446123","Square Eyelet Roller Blind Aubergine60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446124","Square Eyelet Roller Blind Aubergine90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446125","Square Eyelet Roller Blind Aubergine120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446126","Square Eyelet Roller Blind Aubergine150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446127","Square Eyelet Roller Blind Aubergine180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446128","Square Eyelet Roller Blind Aubergine210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446129","Square Eyelet Roller Blind Black60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446131","Square Eyelet Roller Blind Black120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446132","Square Eyelet Roller Blind Black150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446133","Square Eyelet Roller Blind Black180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446134","Square Eyelet Blind Black 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446136","Square Eyelet Blind Blue 90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446137","Square Eyelet Blind Blue 120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446138","Square Eyelet Blind Blue 150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446139","Square Eyelet Blind Blue 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","BLI","446140","Square Eyelet Blind Blue 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446141","Square Eyelet Blind Coffere 60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446142","Square Eyelet Blind Coffee 90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446143","Square Eyelet Blind Coffee 120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446144","Square Eyelet Blind Coffee 150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446145","Square Eyelet Blind Coffee 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446146","Square Eyelet Blind Coffee 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446147","Square Eyelet Blind Cream 60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446148","Square Eyelet Blind Cream 90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446150","Square Eyelet Blind Cream 150 wide  x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446151","Square Eyelet Blind Cream 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446152","Square Eyelet Blind Cream 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446153","Square Eyelet Blind Duck Egg 60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446156","Square Eyelet Blind Duck Egg 150 x 165cm","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446157","Square Eyelet Blind Duck Egg 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446158","Square Eyelet Blind Duck Egg 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446163","Square Eyelet Blind Grey 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446165","Square Eyelet Blind Olive 60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446166","Square Eyelet Blind Olive 90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446167","Square Eyelet Blind Olive 120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446168","Square Eyelet Blind Olive 150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446169","Square Eyelet Blind Olive 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446170","Square Eyelet Blind Olive 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446171","Square Eyelet Blind Red 60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446173","Square Eyelet Blind Red 120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446174","Square Eyelet Blind Red 150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446175","Square Eyelet Blind Red 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446176","Square Eyelet Blind Red 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446177","Square Eyelet Blind Royal Blue60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446178","Square Eyelet Blind Royal Blue90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446179","Square Eyelet Blind Royal Blue120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446180","Square Eyelet Blind Royal Blue150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446181","Square Eyelet Blind Royal Blue180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446182","Square Eyelet Blind Royal Blue210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446183","Square Eyelet Blind Taupe 60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446184","Square Eyelet Blind Taupe 90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446185","Square Eyelet Blind Taupe 120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446186","Square Eyelet Blind Taupe 150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446187","Square Eyelet Blind Taupe 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446188","Square Eyelet Blind Taupe 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446189","Square Eyelet Blind White 60 wide x 165cm drop","Global","165.0CM","60.0CM","4.7CM","Roller Blinds","Width 60cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446190","Square Eyelet Blind White 90 wide x 165cm drop","Global","165.0CM","90.0CM","4.7CM","Roller Blinds","Width 90cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446191","Square Eyelet Blind White 120 wide x 165cm drop","Global","165.0CM","120.0CM","4.7CM","Roller Blinds","Width 120cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446192","Square Eyelet Blind White 150 wide x 165cm drop","Global","165.0CM","150.0CM","4.7CM","Roller Blinds","Width 150cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446193","Square Eyelet Blind White 180 wide x 165cm drop","Global","165.0CM","180.0CM","4.7CM","Roller Blinds","Width 180cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","446194","Square Eyelet Blind White 210 wide x 165cm drop","Global","165.0CM","210.0CM","4.7CM","Roller Blinds","Width 210cm x Drop 165cm",NA,NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","306139","Sun Lover Cord and Ball Chain Retainer","Sunflex","10.0CM","8.2CM","2.3CM","Cord Holder","Single","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8
"HOM","BLI","sf00007","Wilko Hardwood Venetian Blind Chalk 90cm 27mm","Sunlover","1600.0CM","27.0CM","900.0CM","Hardwood Venetian Blinds","90x152cm","Cream",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00009","Wilko Hardwood Venetian Blind Chalk 120cm 27mm","Sunlover","1600.0CM","27.0CM","1200.0CM","Hardwood Venetian Blinds","120x152cm","Cream",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00010","Wilko Hardwood Venetian Blind Chalk 150cm 27mm","Sunlover","1600.0CM","27.0CM","1500.0CM","Hardwood Venetian Blinds","150x152cm","Cream",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00168","Wilko Hardwood Venetian Blind Natural 60cm x 27mm","Sunlover","1600.0CM","27.0CM","600.0CM","Hardwood Venetian Blinds","60x152cm","Cream",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00170","Wilko Hardwood Venetian Blind Natural 90cm x 27mm","Sunlover","1600.0CM","27.0CM","900.0CM","Hardwood Venetian Blinds","90x152cm","Cream",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00172","Wilko Hardwood Venetian Blind Natural 120cm x 27mm","Sunlover","1600.0CM","27.0CM","1200.0CM","Hardwood Venetian Blinds","120x152cm","Cream",NA,"Fabric",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00175","Wilko Hardwood Venetian Blind Natural 60cm 27mm","Sunlover","1600.0CM","27.0CM","600.0CM","Hardwood Venetian Blinds","60x152cm","Wood",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00182","Wilko Hardwood Venetian Blind Oak 60cm x 27mm","Sunlover","1600.0CM","27.0CM","600.0CM","Hardwood Venetian Blinds","60x152cm","Wood",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00184","Wilko Hardwood Venetian Blind Oak 90cm x 27mm","Sunlover","1600.0CM","27.0CM","900.0CM","Hardwood Venetian Blinds","90x152cm","Wood",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","sf00186","Wilko Hardwood Venetian Blind Oak 120cm x 27mm","Sunlover","1600.0CM","27.0CM","1200.0CM","Hardwood Venetian Blinds","120x152cm","Wood",NA,"Wood",NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","218817","Wilko Venetian Blind Aluminium Silver Effect60cm wide x 160cm drop","Wilko","65.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 60cm x Drop 160cm","Silver",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","218819","Wilko Venetian Blind Aluminium Silver Effect90cm wide x 160cm drop","Wilko","95.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 90cm x Drop 160cm","Silver",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","218821","Wilko Venetian Blind Aluminium Silver Effect120cm wide x 160cm drop","Wilko","125.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 120cm x Drop 160cm","Silver",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","218823","Wilko Venetian Blind Aluminium Silver Effect180cm wide x 160cm drop","Wilko","185.5CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 180cm x Drop 160cm","Silver",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282012","Wilko Blackout Roller Blind Black60cm wide x 160cm drop","Wilko","69.2CM","5.0CM","5.0CM","Blackout Roller Blinds","Width 60cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282013","Wilko Blackout Roller Blind Black90cm wide x 160cm drop","Wilko","99.2CM","5.0CM","5.0CM","Blackout Roller Blinds","Width 90cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282014","Wilko Blackout Roller Blind Black120cm wide x 160cm drop","Wilko","129.2CM","5.0CM","5.0CM","Blackout Roller Blinds","Width 120cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282015","Wilko Blackout Roller Blind Black180cm wide x 160cm drop","Wilko","160.0CM","180.0CM","4.0CM","Blackout Roller Blinds","Width 180cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282016","Wilko Venetian Blind Vinyl Wood Effect60cm wide x 160cm drop","Wilko","160.0CM","60.0CM","2.5CM","Vinyl Venetian Blinds","Width 60cm x Drop 160cm","Wood",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282018","Wilko Venetian Blind Vinyl Wood Effect90cm wide x 160cm drop","Wilko","160.0CM","90.0CM","2.5CM","Vinyl Venetian Blinds","Width 90cm x Drop 160cm","Wood",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282020","Wilko Venetian Blind Vinyl Wood Effect120cm wide x 160cm drop","Wilko","160.0CM","120.0CM","2.5CM","Vinyl Venetian Blinds","Width 120cm x Drop 160cm","Wood",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282021","Wilko Venetian Blind Vinyl Wood Effect150cm wide x 160cm drop","Wilko","160.0CM","150.0CM","2.5CM","Vinyl Venetian Blinds","Width 150cm x Drop 160cm","Wood",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282022","Wilko Venetian Blind Vinyl Wood Effect180cm wide x 160cm drop","Wilko","160.0CM","180.0CM","2.5CM","Vinyl Venetian Blinds","Width 180cm x Drop 160cm","Wood",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282023","Wilko Venetian Blind Aluminium Black60cm wide x 160cm drop","Wilko","65.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 60cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282025","Wilko Venetian Blind Aluminium Black90cm wide x 160cm drop","Wilko","95.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 90cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282027","Wilko Venetian Blind Aluminium Black120cm wide x 160cm drop","Wilko","125.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 120cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282028","Wilko Venetian Blind Aluminium Black150cm wide x 160cm drop","Wilko","155.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 150cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282029","Wilko Venetian Blind Aluminium Black180cm wide x 160cm drop","Wilko","185.5CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 180cm x Drop 160cm","Black",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282030","Wilko Venetian Blind Slat Cutter 25mm","Wilko","20.0CM","9.0CM","2.2CM","Cutter","25mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","BLI","282031","Wilko Venetian Blind Cleaner 25mm","Wilko","16.6CM","14.0CM","1.8CM","Cleaner","25mm","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85
"HOM","BLI","282605","Wilko Venetian Blind Aluminium White60cm wide x 160cm drop","Wilko","65.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 60cm x Drop 160cm","White",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282607","Wilko Venetian Blind Aluminium White90cm wide x 160cm drop","Wilko","95.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 90cm x Drop 160cm","White",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282609","Wilko Venetian Blind Aluminium White120cm wide x 160cm drop","Wilko","125.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 120cm x Drop 160cm","White",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282610","Wilko Venetian Blind Aluminium White150cm wide x 160cm drop","Wilko","155.0CM","6.5CM","3.5CM","Aluminium Venetian Blinds","Width 150cm x Drop 160cm","White",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","282611","Wilko Venetian Blind Aluminium White180cm wide x 160cm drop","Wilko","160.0CM","180.0CM","160.0CM","Aluminium Venetian Blinds","Width 180cm x Drop 160cm","White",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","326828","Wilko Roller Blind Soft Cream180cm wide x 160cm drop","Wilko","189.0CM","5.0CM","5.0CM","Roller Blinds","Width 180cm x Drop 160cm","Cream",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
"HOM","BLI","326830","Wilko Roller Blind Soft Cream90cm wide x 160cm drop","Wilko","99.0CM","5.0CM","5.0CM","Roller Blinds","Width 90cm x Drop 160cm","Cream",NA,NA,NA,"Wipe Clean Only",NA,NA,NA,NA,NA,0.9
