"Article","Web Description","DQ Score"
"160840","Polycell Fine Surface Polyfilla 400g",0.8625
"160843","Polycell Fine Surface Polyfilla 500g",0.8625
"457574","Unibond No More Big Gaps Expanding Foam Cream 500ml",0.6
"457575","Unibond WhiteTeq Expanding Foam 500ml",0.6
