"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"296979","Wilko Silver Butterfly Detail Photo Frame 6 x 4in","Wilko","Decorative Frame","Silver","1","6x4in",1
"309999","Wilko Silver Butterfly Detail Photo Frame 8 x 6in","Wilko","Mirrored Frame","Silver","1","6x8in",1
"310005","Wilko Silver Butterfly Detail Photo Frame 7 x 5in","Wilko","Mirrored Frame","Silver","1","5x7in",1
"326492","Wilko Glitter Photo Frame 3 x 3in","Wilko","Decorative Frame","Silver","1","3x3in",1
"326493","Wilko Glitter Photo Frame 6 x 4in","Wilko","Decorative Frame","Silver","1","6x4in",1
"326494","Wilko Glitter Photo Frame 7 x 5in","Wilko","Decorative Frame","Silver","1","7x5in",1
"326495","Wilko Glitter Photo Frame Silver 6 x 4in","Wilko","Decorative Frame","Silver","1","6x4in",1
"326496","Wilko Glitter Photo Frame Silver 7 x 5in","Wilko","Decorative Frame","Silver","1","7x5in",1
"339717","Wilko Glitz Heart Shaped Photo Frame 4 x 4in","Wilko","Decorative Frame","Silver","1","4x4in",1
"339718","Wilko Butterfly Glitter Frame 5 x 7in","Wilko","Decorative Frame","Silver","1","5x7in",1
"339721","Wilko Mother Of Pearl Photo Frame 6 x 4in","Wilko","Decorative Frame","Silver","1","6x4in",1
"339722","Wilko Mother Of Pearl Frame 7 x 5in","Wilko","Decorative Frame","Silver","1","7x5in",1
"339723","Wilko Mother Of Pearl Frame 8 x 6in","Wilko","Decorative Frame","Silver","1","8x6in",1
"339724","Wilko Mother Of Pearl Photo Frame 10 x 8in","Wilko","Decorative Frame","Silver","1","10x8in",1
"447345","Wilko Gold Mosaic Photo Frame6 x 4in","Wilko","Photo Frames","Gold","1","9 x 23 x 18cm",1
"447346","Wilko Silver Mosaic Photo Frame6 x 4in","Wilko","Photo Frames","Silver","1","9 x 23 x 18cm",1
