"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"TOI","FAC","347909","Skin Therapy Sensitive Skin Cleanser 150ml","Wilko",NA,"1",0.8625
"TOI","FAC","347910","Skin Therapy Sensitive Skin Toner 150ml","Wilko","150ml","1",0.95
"TOI","FAC","347911","Skin Therapy Sensitive Skin Light Moisturiser75ml","Wilko","75ml","1",0.95
"TOI","FAC","347920","Wilko Anti Ageing Hand Lotion 75ml","Wilko",NA,"1",0.9125
"TOI","FAC","348116","Skin Therapy Sensitive Skin Face Wash 150ml","Wilko","150ml","1",0.95
"TOI","FAC","348121","Skin Therapy Tea Tree Face Wash 150ml","Wilko","150ml","1",0.95
"TOI","FAC","348122","Skin Therapy TeaTree Blemish Serum 30ml","Wilko","30ml","1",0.95
"TOI","FAC","348552","Skin Therapy Tea Tree Moisture Lotion 75ml","Wilko","75ml","1",0.95
"TOI","FAC","348553","Spotless Intense Rapid Treatment Gel 15ml","Wilko","15ml","1",0.95
"TOI","FAC","348555","Spotless Deepclean Daily Face Wash 150ml","Wilko","150ml","1",0.95
"TOI","FAC","348561","Kiss Light Reflecting Facial Primer 30ml","Wilko","50ml","1",0.95
"TOI","FAC","421445","Skin Therapy Sensitive Skin Facial Scrub 150ml","Wilko","150ml","1",0.95
"TOI","FAC","421446","Skin Therapy Tea Tree Facial Scrub 150ml","Wilko","150ml","1",0.95
"TOI","FAC","437773","Wilko Spotless Exfoliating Wash 150ml","Wilko",NA,"1",0.9125
"TOI","FAC","450522","Kiss Exfoliating Body Scrub 200ml","Wilko","200ml","1",0.95
"TOI","FAC","452970","Wilko Aloe Vera Body Lotion 400ml","Wilko","400ml","1",1
"TOI","FAC","452971","Wilko Cocoa Butter Body Cream 400ml","Wilko","400ml","1",1
"TOI","FAC","456297","Wilko Intense Hand Lotion 75ml","Wilko","75ml","1",1
"TOI","SHC","446018","Creightons Sunshine Blonde Shampoo 250ml","Creightons","250ml","1",1
"TOI","SHC","446019","Creightons Sunshine Blonde Conditioner 250ml","Creightons","250ml","1",1
"TOI","SHC","446020","Creightons Sun Blonde Correct Shampoo 200ml","Creightons","200ml","1",1
"TOI","SHC","446022","Creightons Crème DeCoconut Shampoo 250ml","Creightons","250ml","1",1
"TOI","SHC","446023","Creightons Crème DeCoconut Conditioner 250ml","Creightons","250ml","1",1
"TOI","SHC","446027","Creightons Sun Blonde Corect Conditioner 200ml","Creightons","200ml","1",1
