"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","HAI","141268","Garnier Belle Color 7.1 Natural Dark Ash BlondePermanent Hair Dye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","150254","Garnier Nutrisse 100 Extra Light Blonde PermanentHair Dye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","150262","Garnier Nutrisse 3.6 Deep Reddish Brown PermanentHair Dye","Garnier",NA,"Brown",NA,0.86
"TOI","HAI","150264","Garnier Nutrisse 4.3 Dark Golden Brown PermanentHair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","150265","Garnier Nutrisse 9 Light Blonde Permanent HairDye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","150269","Garnier Nutrisse 6 Light Brown Permanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","152338","Garnier Nutrisse 5.3 Golden Brown Permanent HairDye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","152340","Garnier Nutrisse 4.6 Deep Red Permanent Hair Dye","Garnier",NA,"Red","1",0.93
"TOI","HAI","246260","Garnier Nutrisse 4 Dark Brown Permanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","247517","Garnier Nutrisse 5 Brown Permanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","302132","Garnier Nutrisse 10.1 Ultra Ice Blonde PermanentHair Dye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","302154","Garnier Nutrisse 5.62 Ultra Vibrant Red PermanentHair Dye","Garnier",NA,"Red","1",0.93
"TOI","HAI","302230","Garnier Nutrisse 5.25 Ultra Chestnut BrownPermanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","302231","Garnier Nutrisse 60 Ultra Fiery Red PermanentHair Dye","Garnier",NA,"Red","1",0.93
"TOI","HAI","302232","Garnier Nutrisse 4.15 Ultra Iced Coffee BrownPermanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","330872","Garnier Nutrisse Creme Vanilla Blonde 8","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","331435","Garnier Nutrisse 4 1/2 Medium Dark BrownPermanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","331436","Garnier Nutrisse 4.26 Deep Burgundy Red PermanentHair Dye","Garnier",NA,"Red","1",0.93
"TOI","HAI","331658","Garnier Nutrisse 3 Darkest Brown Permanent HairDye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","331659","Garnier Nutrisse 2.6 Ultra Dark Cherry RedPermanent Hair Dye","Garnier",NA,"Red","1",0.93
"TOI","HAI","331732","Garnier Olia 9.0 Light Blonde Permanent Hair Dye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","331733","Garnier Olia 0 Light Brown Permanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","331735","Garnier Olia 4.15 Iced Chocolate Brown PermanentHair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","331740","Garnier Olia 3.0 Soft Black Permanent Hair Dye","Garnier",NA,"Black","1",0.93
"TOI","HAI","331741","Garnier Olia 5.0 Brown Permanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","331742","Garnier Olia 4.0 Dark Brown Permanent Hair Dye","Garnier",NA,"Brown","1",0.93
"TOI","HAI","340162","Garnier Nutrisse D+++ Bleach Lightener PermanentHair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","351771","Garnier Belle Color 1 Black Permanent Hair Dye","Garnier",NA,"Black","1",0.93
"TOI","HAI","351773","Garnier Nutrisse 10.01 Baby Blonde Permanent HairDye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","351774","Garnier Nutrisse 9.03 Light Beige BlondePermanent Hair Dye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","351775","Garnier Nutrisse 8.13 Medium Beige BlondePermanent Hair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","351871","Garnier Belle Color 111 Extra Light Ash BlondePermanent Hair Dye","Garnier",NA,"Blonde","1",0.93
"TOI","HAI","429021","Garnier Belle Color 112 Natural Light SummerBlonde Permanent Hair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","429025","Garnier Belle Color 10 Natural Light Baby BlondePermanent Hair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","429026","Garnier Belle Color 4.3 Natural Dark Golden BrownPermanent Hair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","429080","Garnier Belle Color 7.3 Natural Dark GoldenBlonde Permanent Hair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","430220","Garnier Belle Color 3 Light Golden BrownPermanent Hair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","430221","Garnier Belle Color 9 Natural Light BlondePermanent Hair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","430222","Garnier Belle Color 4 Natural Copper PermanentHair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","430223","Garnier Nutrisse 8.32 Gold Pearl Blonde PermanentHair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","430225","Garnier Nutrisse 3 Golden Light Brown PermanentHair Dye","Garnier",NA,NA,"1",0.86
"TOI","HAI","456257","Garnier Olia 9.3 Golden Light Blonde PermanentHair Dye","Garnier",NA,NA,"1",0.81
"TOI","HAI","456258","Garnier Nutrisse 1 Black Permanent Hair Dye","Garnier",NA,NA,"1",0.81
"TOI","HAI","456259","Garnier Nutrisse 7N Nude Dark Blonde PermanentHair Dye","Garnier",NA,NA,"1",0.81
"TOI","HAI","456266","Garnier Olia 60 Intense Red Permanent Hair Dye","Garnier",NA,NA,"1",0.81
"TOI","HAI","456280","Garnier Nutrisse 7.3 Golden Copper Permanent HairDye","Garnier",NA,NA,"1",0.81
"TOI","HAI","450015","L'Oreal Magic Retouch Light Golden Blonde RootTouch Up","L'Oreal",NA,NA,"1",0.86
"TOI","SUN","201000","Garnier Ambre Solaire After Sun Lotion 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","227112","Garnier Ambre Solaire No Streaks Bronzer Self TanLotion 150ml","Garnier","125ml",NA,NA,0.9125
"TOI","SUN","242754","Garnier Ambre Solaire Ultra-Hydrating Sun CreamSPF20 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","242758","Garnier Ambre Solaire After Sun Tan Maintainer200ml","Garnier","200ml",NA,NA,0.9125
"TOI","SUN","245124","Garnier Ambre Solaire Sensitive Sun Cream SPF50+200ml","Garnier","200ml",NA,NA,0.9125
"TOI","SUN","253510","Garnier Ambre Solaire No Streaks Bronzer DarkSelf Tan Face Mist 75ml","Garnier","75ml",NA,NA,0.9125
"TOI","SUN","253513","Garnier Ambre Solaire Clear Protect Sun CreamSpray SPF30 200ml","Garnier","200ml",NA,NA,0.9125
"TOI","SUN","253515","Garnier Ambre Solaire Kids Sun Cream SpraySPF50+ 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","276611","Garnier Ambre Solaire No Streaks Bronzer MediumSelf Tan Body Mist 150ml","Garnier","150ml",NA,NA,0.9125
"TOI","SUN","276612","Garnier Ambre Solaire Clear Protect Sun CreamSpray SPF15 200ml","Garnier","200ml",NA,NA,0.9125
"TOI","SUN","287515","Garnier Ambre Solaire No Streaks Bronzer DarkSelf Tan Body Mist 150ml","Garnier","150ml",NA,NA,0.9125
"TOI","SUN","302314","Garnier Ambre Solaire Clear Spray SPF50 200ml","Garnier","200ml",NA,NA,0.9125
"TOI","SUN","315950","Garnier Ambre Solaire After Sun Lotion 400ml","Garnier","400ml",NA,"1",1
"TOI","SUN","409339","Garnier Ambre Solaire Kids Sensitive Sun CreamLotion SPF50+ 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","409340","Garnier Ambre Solaire Kids Sensitive Sun CreamSpray SPF50+ 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","409341","Garnier Ambre Solaire Kids Sensitive Sun CreamTrigger Spray SPF50+ 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","409343","Garnier Ambre Solaire Baby in the Shade Sun CreamSPF50 50ml Travel","Garnier","50ml",NA,"1",1
"TOI","SUN","409344","Garnier Ambre Solaire Ultra-hydrating Sun CreamSPF30 50ml Travel","Garnier","50ml",NA,"1",1
"TOI","SUN","409347","Garnier Ambre Solaire Kids Sensitive Sun CreamSPF50+ 50ml Travel","Garnier","50ml",NA,"1",1
"TOI","SUN","430629","Garnier Ambre Solaire Kids Sensitive Anti-SandSun Cream Spray SPF50+ 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","433413","Garnier Ambre Solaire Ultra-Hydrating Sun CreamSPF30 200ml","Garnier","200ml",NA,"1",1
"TOI","SUN","409333","Garnier Ambre Solaire Ultra-Hydrating Sun CreamSPF50+ 200ml","L'Oreal","200ml",NA,"1",0.95
