"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"SES","BAR","456180","Restaurant Charcoal 12kg","Bar-Be-Quick","12kg","1",0.88
"SES","BAR","456181","Bar-Be-Quick FSC Lumpwood 8kg","Bar-Be-Quick","8kg","1",0.88
"SES","BAR","339412","Wilko Lighting Gel 500ml","Wilko","500ml","1",0.93
