"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"CLE","AIR","450202","Wilko Wax Melt Refill Pink Posies 4pk","Wilko","44g","1",0.93
"CLE","AIR","450203","Wilko Wax Melt Refill Orchid Delight 4pk","Wilko","44g","1",0.93
"CLE","AIR","450204","Wilko Wax Melt Refill Summer Fruits 5pk","Wilko","44g","1",0.93
"CLE","AIR","450205","Wilko Wax Melt Refill Rhubarb Sugar Melon 4pk","Wilko","44g","1",0.93
"CLE","AIR","450206","Wilko Wax Melt Refill Warming Spice 4pk","Wilko","44g","1",0.93
"CLE","AIR","450207","Wilko Wax Melt Refill Vanilla Pod 4pk","Wilko","44g","1",0.93
"CLE","AIR","450208","Wilko Wax Melt Refill Woodland Escape 4pk","Wilko","44g","1",0.93
"CLE","AIR","450209","Wilko Wax Melt Refill White Linen 4pk","Wilko","44g","1",0.93
"CLE","LAU","433035","Wilko Colour Collector 10pk","Wilko","Colour Collectors, 3.5(l)x12(w)x16(h)","10",1
"CLE","LAU","433665","Wilko Tumble Dryer Sheets Vanilla andLavender 50pk","Wilko",NA,"50",0.9125
