"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOY","PRE","425028","Black and Decker The Star Workbench Playset","Smoby","103 x 39 x 79 cm","Multi","1",0.95
"TOY","PRE","425035","Smoby Bon Appetit Kitchen","Smoby","95.5 x 34 x 49.5 cm","Multi","1",1
