"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","HAI","140875","Nice地 Easy Semi-Permanent Medium Ash Brown 77","Clairol",NA,"Brown","1",0.88
"TOI","HAI","140877","Nice'n Easy Semi-Permanent Dark Blonde 91","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","140879","Nice'n Easy Semi-Permanent Light Brown 755","Clairol",NA,"Brown","1",0.88
"TOI","HAI","140882","Nice'n Easy Semi-Permanent Light Golden Brown 76","Clairol",NA,"Brown","1",0.88
"TOI","HAI","140883","Nice'n Easy Semi-Permanent Medium Brown 765","Clairol",NA,"Brown","1",0.88
"TOI","HAI","140884","Nice'n Easy Semi-Permanent Dark Brown 79","Clairol",NA,"Brown","1",0.88
"TOI","HAI","140978","Nice地 Easy Semi-Permanent Medium GoldenBrown 78","Clairol",NA,"Brown","1",0.88
"TOI","HAI","213919","Nice'n Easy Permanent Hair Dye Natural Light BeigeBlonde 9B","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","213925","Nice'n Easy Permanent Natural Light Golden Brown 6Brown 6G","Clairol",NA,"Brown","1",0.88
"TOI","HAI","213930","Nice'n Easy Permanent Natural LightestGold Brown 6.5G","Clairol",NA,"Brown","1",0.88
"TOI","HAI","213934","Nice'n Easy Permanent Natural DarkChampagne Blonde 7CB","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","213936","Nice'n Easy Permanent Natural MediumReddish Brown 5RB","Clairol",NA,"Brown","1",0.88
"TOI","HAI","213937","Nice'n Easy Permanent Natural Dark Blonde 7","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214028","Nice'n Easy Permanent Natural Ultra LightBlonde 10","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214033","Nice'n Easy Permanent Natural Extra LightBeige Blonde 9.5B","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214037","Nice'n Easy Permanent Natural Extra Light 9.5","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214039","Nice'n Easy Permanent Natural Medium CoolBrown 5C","Clairol",NA,"Brown","1",0.88
"TOI","HAI","214045","Nice'n Easy Permanent Natural Baby Blonde 9.5A","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214050","Nice'n Easy Permanent Natural Light Ash Blonde 9A","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214052","Nice'n Easy Permanent Natural Honey Blonde 8G","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214055","Nice'n Easy Permanent Natural Medium Ash Blonde 8A","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214057","Nice'n Easy Permanent Natural LightNeutral Summer Blonde SB1","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","214058","Nice'n Easy Permanent Hair Dye Natural Light AshBrown 6A","Clairol",NA,"Brown","1",0.88
"TOI","HAI","214061","Nice'n Easy Permanent Natural Light Brown 6","Clairol",NA,"Brown","1",0.88
"TOI","HAI","214064","Nice'n Easy Permanent Natural Medium Brown 5","Clairol",NA,"Brown","1",0.88
"TOI","HAI","214065","Nice'n Easy Permanent Natural Dark Brown 4","Clairol",NA,"Brown","1",0.88
"TOI","HAI","214066","Nice'n Easy Permanent Natural Black 112","Clairol",NA,"Black","1",0.88
"TOI","HAI","240153","Nice'n Easy Permanent Natural MediumChampagne Blonde 8CB","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","240154","Nice'n Easy Permanent Natural MediumGolden Brown 5G","Clairol",NA,"Brown","1",0.88
"TOI","HAI","240156","Nice'n Easy Permanent Natural GoldenAuburn Blonde 8WR","Clairol",NA,"Brown","1",0.88
"TOI","HAI","240158","Nice'n Easy Non-Permanent Hair Dye No-Ammonia DarkWarm Brown #82","Clairol",NA,"Brown","1",0.88
"TOI","HAI","240160","Nice地 Easy Non-Permanent Medium Ash Blonde 73","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","243323","Nice'n Easy Root Touch-Up Dark Blonde 7","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","243324","Nice'n Easy Root Touch-Up Dark Brown 4","Clairol",NA,"Brown","1",0.88
"TOI","HAI","243325","Nice'n Easy Root Touch-Up Medium Brown 5","Clairol",NA,"Brown","1",0.88
"TOI","HAI","250367","Nice'n Easy Natural Medium Blonde 8","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","269845","Nice'n Easy Permanent Natural Pale Blonde 9PB","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","269846","Nice'n Easy Permanent Natural Warm Auburn 5WR","Clairol",NA,"Brown","1",0.88
"TOI","HAI","281562","Nice'n Easy Permanent Natural Darkest Brown 3.5","Clairol",NA,"Brown","1",0.88
"TOI","HAI","281563","Nice'n Easy Permanent Natural Lighter Brown 6N","Clairol",NA,"Brown","1",0.88
"TOI","HAI","281564","Nice'n Easy Permanent Natural MediumMahogany Brown 5M","Clairol",NA,"Brown","1",0.88
"TOI","HAI","281572","Nice地 Easy Non-Permanent Black 83","Clairol",NA,"Black","1",0.88
"TOI","HAI","316906","Nice'n Easy Permanent Natural Medium AshBrown 5A","Clairol",NA,"Brown","1",0.88
"TOI","HAI","316910","Nice'n Easy Permanent Natural Light Auburn 6R","Clairol",NA,"Brown","1",0.88
"TOI","HAI","330390","Nice'n Easy Permanent Hair Dye Ultra Light AshBlonde 10A","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","330391","Nice'n Easy Sun Kissed Ultra Light CoolSummer Blonde SB2","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","347454","Nice'n Easy Age Defy Dark Brown 4","Clairol",NA,"Brown","1",0.88
"TOI","HAI","347455","Nice'n Easy Age Defy Medium Brown 5","Clairol",NA,"Brown","1",0.88
"TOI","HAI","347456","Nice'n Easy Age Defy Medium Ash Blonde 8A","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","347457","Nice'n Easy Age Defy Light Brown 6","Clairol",NA,"Brown","1",0.88
"TOI","HAI","348919","Nice'n Easy Age Defy Permanent Light Golden Brown6G","Clairol",NA,"Brown","1",0.88
"TOI","HAI","348921","Nice'n Easy Age Defy Medium Golden Brown 5G","Clairol",NA,NA,"1",0.81
"TOI","HAI","351445","Nice'n Easy Permanent Natural LightGolden Blonde 9G","Clairol","9g",NA,"1",0.88
"TOI","HAI","351446","Nice'n Easy Non Permanent Light Warm Brown 92","Clairol",NA,"Brown","1",0.88
"TOI","HAI","416195","Nice'n Easy Age Defy Permanent Extra Light Blonde10","Clairol",NA,NA,"1",0.81
"TOI","HAI","416197","Nice'n Easy Age Defy Permanent LightAsh Blonde 9A","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","416199","Nice'n Easy Age Defy Permanent Light Blonde 9","Clairol",NA,NA,"1",0.81
"TOI","HAI","416231","Nice'n Easy Age Defy Permanent Medium Blonde 8","Clairol",NA,"Blonde","1",0.88
"TOI","HAI","428982","Nice'n Easy Permanent Rich Dark Brown R4","Clairol",NA,NA,"1",0.81
"TOI","HAI","428983","Nice'n Easy Permanent Natural Dark CoolBlonde 7C","Clairol",NA,NA,"1",0.81
"TOI","HAI","428985","Nice'n Easy Permanent Natural Light Caramel Brown6W","Clairol",NA,NA,"1",0.81
"TOI","HAI","429002","Nice'n Easy Permanent Natural Dark Burgundy 4BG","Clairol",NA,NA,"1",0.81
"TOI","HAI","429003","Nice'n Easy Permanent Natural Medium Auburn 5R","Clairol",NA,NA,"1",0.81
"TOI","HAI","429294","Nice'n Easy Permanent Natural Burgundy Black 2BG","Clairol",NA,NA,"1",0.81
"TOI","HAI","429296","Nice'n Easy Root Touch Up Permanent DarkGolden Brown 4G","Clairol",NA,NA,"1",0.81
"TOI","HAI","429298","Nice'n Easy Root Touch Up Permanent  LightBlonde 9","Clairol",NA,NA,"1",0.81
"TOI","HAI","429299","Nice'n Easy Root Touch Up PermanentMedium Blonde 8","Clairol",NA,NA,"1",0.81
"TOI","HAI","453501","Nice'n Easy Colour Enhancer Beige Blonde 70","Clairol",NA,NA,NA,0.69
"TOI","HAI","453502","Nice'n Easy Colour Enhancer Light Ash Brown 75","Clairol",NA,NA,NA,0.69
"TOI","HAI","453503","Nice'n Easy Colour Enhancer Dark Brown 79","Clairol",NA,NA,NA,0.69
"TOI","HAI","453504","Nice'n Easy Colour Enhancer Medium Brown 765","Clairol",NA,NA,NA,0.69
"TOI","HAI","453505","Nice'n Easy Colour Enhancer Medium Golden Brown 78","Clairol",NA,NA,NA,0.69
"TOI","HAI","453506","Nice'n Easy Colour Enhancer Medium Ash Brown 77","Clairol",NA,NA,NA,0.69
"TOI","HAI","453507","Nice'n Easy Colour Enhancer Medium Ash Blonde 73","Clairol",NA,NA,NA,0.69
"TOI","HAI","33943","Wella Hair Streaking Kit Natural Light BlondeHighlights","Wella",NA,"Blonde","1",0.93
"TOI","SHC","351782","Silvikrin Classic Hairspray Flexible Hold 400ml","Silvikrin","400ml","Multi","1",1
"TOI","SHC","140787","Wella Shockwaves Strong Control Styling Hairspray250ml","Wella","125ml","Multi","1",1
"TOI","SHC","212608","Silvikrin Classic Hairspray Maximum Hold 400ml","Wella","400ml","Multi","1",0.95
"TOI","SHC","212609","Wella Shock Waves Ultra Strong Mess Constructor 150ml","Wella","150ml","Multi","1",1
"TOI","SHC","236472","Silvikrin Classic Hairspray Firm Hold 400ml","Wella","400ml","Multi","1",0.95
"TOI","SHC","236643","Silvikrin Natural Hold Hairspray 75ml","Wella","75ml","Multi","1",0.95
"TOI","SHC","236645","Silvikrin Classic Hairspray Firm Hold 75ml","Wella","75ml","Multi","1",0.95
"TOI","SHC","236800","Wella Shockwaves Ultra Strong Tuff StuffSweat Proof Gel 200ml","Wella","200ml","Multi","1",1
"TOI","SHC","44588","Wella Shockwaves Extra Strong Wet Look Gel 200ml","Wella","200ml","Multi",NA,0.93
"TOI","SHC","44589","Wella Shockwaves Ultra Strong Power Hold Gel 200ml","Wella","200ml","Multi","1",1
"TOI","SHC","69396","Silvikrin Classic Hairspray Natural Hold 400ml","Wella","400ml",NA,"1",0.88
"TOI","SHC","69397","Silvikrin Classic Hairspray Firm Hold 250ml","Wella","250ml",NA,NA,0.81
"TOI","SHC","69398","Silvikrin Classic Hairspray Maximum Hold 250ml","Wella","250ml","Multi",NA,0.88
"TOI","SHC","74126","Wella Shockwaves Curls and Waves Mousse 200ml","Wella","200ml","Multi","1",1
"TOI","SHC","74349","Wella Shockwaves Volume Mousse 200ml","Wella","200ml","Multi","1",1
"TOI","SHC","83621","Wella Shock Waves Ultra Strong Power Hold Hairspray 250ml","Wella","250ml","Multi","1",1
