"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"KIT","TEX","319062","Wilko Tea Towels Black and White5pk","Wilko","5 Pack","Black","1",1
"KIT","TEX","319063","Wilko Tea Towels Green and White5pk","Wilko","5 Pack","Green","1",1
"KIT","TEX","319327","Wilko Tea Towels Red and White5pk","Wilko","5 Pack","Red","1",1
"KIT","TEX","427952","Wilko Tea Towels Natural and White 5pk","Wilko Best","40X 65 CM Tea Towel Set 5 Pack","Brown","5",0.95
"TOI","FAA","1629240","Wilko Face Cloth Plain Tudor","Wilko",NA,NA,NA,0.825
