"PSA_1","PSA_2","Article","Web Description","Brand","Colour","Pack Qty","Age","DQ Score"
"TOY","FAN","417383","Wilko Story Tales Knitted Gingerbread Man Doll","Wilko","Multi","1","From Birth",0.9
"TOY","FAN","417385","Wilko Story Tales Goldilocks Rag Doll","Wilko","Multi","1","From Birth",0.9
"TOY","FAN","417386","Wilko Storytales Red Riding Hood Ragdoll","Wilko","Multi","1","From Birth",0.9
