"PSA_1","PSA_2","Article","Web Description","Brand","Colour","Pack Qty","Age","DQ Score"
"TOY","POC","305715","Wilko Play Self Inflating Whoopee Cushion","Wilko",NA,"1","3+",0.883333333333333
"TOY","POC","349819","Wilko Play Wind Up Chick and Bunny","Wilko",NA,"1","3+ Years",0.883333333333333
"TOY","POC","456922","Wilko Fishing Game","Wilko","Multi","1","3+",0.941666666666667
