"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Capacity","DQ Score"
"DIY","MOT","448548","Wilko Bucket 12L Grey","Wilko","32.5 x 34 x 25cm","Grey","1","PP Plastic Poly Propylene","No","12 Litres",0.65
