"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Age","DQ Score"
"XMD","PAR","441554","Wilko Deluxe Christmas Crackers Gold 6 Pack","Wilko","6 x 14""","Gold","6","Paper","No","3+",0.65
"XMD","PAR","441555","Wilko Deluxe Christmas Crackers Silver 6 Pack","Wilko","6 x 14""","Silver","6","Paper","No","3+",0.65
"XMD","PAR","441556","Wilko Nordic Country Family Christmas Crackers 12Pack","Wilko","12 x 12""","Multi","12","Paper","No","16+ Years",0.65
"XMD","PAR","441557","Wilko Nordic Country Luxury Christmas Crackers 8pk","Wilko","8 x 12.5""","Multi","8","Paper","No","16+ Years",0.65
"XMD","PAR","441558","Wilko Rustic Glow Family Christmas Crackers 12Pack","Wilko","12 x 12""","Multi","12","Paper","No","16+ Years",0.65
"XMD","PAR","441559","Wilko Rustic Glow Luxury Christmas Crackers 8 Pack","Wilko","8 x 12.5""","Multi","8","Paper","No","16+ Years",0.65
"XMD","PAR","441560","Wilko Frosted Family Christmas Crackers 12 Pack","Wilko","12 x 12""","Multi","12","Paper","No","16+ Years",0.65
"XMD","PAR","441561","Wilko Frosted Luxury Christmas Crackers 8 Pack","Wilko","8 x 12.5""","Multi","8","Paper","No","16+ Years",0.65
