"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"SBK","ADH","108100","Wilko Cushion Envelopes 4pk 150 x 215mm","Wilko","150x215mm","Brown","4pk",1
"SBK","ADH","261523","Wilko Peel & Seal Window Envelopes White DL 25pk110 x 220mm","Wilko","110x220mm","White","25pk",1
"SBK","ADH","261524","Wilko Bubble Cushioned Envelopes Manilla 2pk 470 x350mm","Wilko","340x445mm","Brown","2pk",1
"SBK","ADH","261530","Wilko Peel & Seal Envelopes C4 Manilla 10pk324 x 229mm","Wilko","324x229mm","Brown","10pk",1
"SBK","ADH","261532","Wilko Peel & Seal Envelopes C5 Manilla 25pk229 x 162mm","Wilko","229x162mm","Brown","25pk",1
"SBK","ADH","261533","Wilko Peel & Seal Envelopes C5 White 25pk229 x 162mm","Wilko","229x162mm","White","25pk",1
"SBK","ADH","261534","Wilko Peel & Seal Envelopes DL White 50pk110 x 220mm","Wilko","110x220mm","White","50pk",1
"SBK","ADH","261535","Wilko Peel & Seal Envelopes C6 White 50pk114 x 162mm","Wilko","114x162mm","White","50pk",1
"SBK","ADH","261539","Wilko Money Envelopes Manilla 50pk 101 x 76mm","Wilko","101x76mm","Brown","50pk",1
"SBK","ADH","317925","Wilko Board Backed Envelopes C4 Manilla 10pk 324 x229mm","Wilko","324x229mm","Brown","10pk",1
"SBK","ADH","317926","Wilko Peel & Seal Envelopes C4 White 10pk324 x 229mm","Wilko","324x229mm","White","10pk",1
"SBK","ADH","432625","Wilko Envelopes Manilla 40pk Assorted Sizes","Wilko","Envelopes.C4,C5,C6,DL Self Seal","White","40",1
"SBK","ADH","73894","Wilko Bubble Cushioned Envelopes 7G Manilla 4pk240 x 335mm","Wilko","240x335mm","Brown","4pk",1
"SBK","ADH","78673","Wilko Bubble Wrap Roll 30cm x 5m","Wilko","5mx30cm",NA,NA,0.86
"SBK","ADH","94580","Wilko Envelopes Ivory C6 50pk 114 x 162mm","Wilko","114x162mm","Cream","25pk",1
"SBK","ADH","261527","Wilko Peel & Seal Envelopes Manilla 50pk89 x 152mm","Wilko Functional","89x152mm","Brown","50pk",0.95
"SBK","ADH","261528","Wilko Gummed Envelopes White 50pk110 x 220mm","Wilko Functional","110x220mm","White","50pk",0.95
"SBK","NOT","348714","Pukka Half Tone Project Book Lined C B","Pukka Pad","A4",NA,NA,0.8625
"SBK","NOT","348715","Pukka Project Book A5 Pink Blue","Pukka Pad","A5",NA,"1",0.95
"SBK","NOT","348716","Pukka Pad Half Tone Pad A4 Coral Blue","Pukka Pad","A4",NA,NA,0.9125
"SBK","NOT","348718","Pukka Refill Lined Pad 160 pages A4 C B","Pukka Pad","A4",NA,NA,0.8625
"SBK","OFF","432094","Ringbinder A4 Envy Spine 40 2 Rings","Pukka Pad","31.5x24.6x4.1",NA,"1",0.833333333333333
"SBK","OFF","432096","Maxi Lever Arch File Envy 2 Rings","Pukka Pad","31.8x 27.8 x 7.3",NA,"1",0.833333333333333
"SBK","OFF","131437","Wilko Ringbinder A4 Blue","Wilko","A4","Blue","1",0.941666666666667
"SBK","OFF","131440","Wilko Ringbinder A4 Black","Wilko","A4","Black",NA,0.883333333333333
"SBK","OFF","131444","Wilko Ringbinder A4","Wilko","A4",NA,NA,0.825
"SBK","OFF","131456","Lever Arch File A4 Teal","Wilko","Lever Arch","Blue",NA,0.833333333333333
"SBK","OFF","131458","Wilko Lever Arch File Black","Wilko","Lever Arch",NA,"1",0.883333333333333
"SBK","OFF","131460","Wilko Lever Arch File","Wilko","A4","Multi","1",0.941666666666667
"SBK","OFF","173881","Wilko Rigid Box File Black","Wilko","A4",NA,"1",0.883333333333333
"SBK","OFF","173882","Wilko Rigid Box File Teal","Wilko","A4","Blue",NA,0.883333333333333
"SBK","OFF","173885","Wilko Box File Pink","Wilko","Box",NA,NA,0.825
"SBK","OFF","440526","Wilko Lever Arch File A4 Lime","Wilko","Lever Arch A4 Lime 28.5x7x31.5",NA,"1",0.883333333333333
"SBK","OFF","440527","Wilko Lever Arch File A4 Purple","Wilko","28.5x7x31.5",NA,"1",0.883333333333333
"SBK","OFF","440528","Wilko Box File A4 Lime","Wilko","24.5x7x36.8",NA,"1",0.883333333333333
"SBK","OFF","440530","Wilko Ringbinder A4 Lime","Wilko","24.5x4x31.5",NA,"1",0.883333333333333
"SBK","OFF","440531","Wilko Ringbinder A4 Purple","Wilko","24.5x4x31.5",NA,"1",0.883333333333333
