"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"SBK","GIF","209659","Wilko Tissue Paper 10 Sheets 50 x 66cm","Wilko","50x66cm","White","10s",0.941666666666667
"SBK","GIF","209778","Wilko Gift Bag Foil/ Holographic Large","Wilko","Large","Multi",NA,0.883333333333333
"SBK","GIF","209863","Wilko Gift Bag Foil Holographic Medium","Wilko","Medium","Multi",NA,0.883333333333333
"SBK","GIF","337945","Wilko Butterfly Gift Bag Medium","Wilko","Medium",NA,"1",0.883333333333333
"SBK","GIF","337952","Wilko Blue Spots Gift Bag Medium","Wilko","Medium","Multi","1",0.941666666666667
"SBK","GIF","337958","Wilko Birthday Gift Bag Large","Wilko","26.5 x 13.5 x 32.7cm","Multi","1",0.941666666666667
"SBK","GIF","337999","Wilko Tissue Paper Red 6s","Wilko",NA,"Red","6s",0.883333333333333
"SBK","GIF","338000","Wilko Tissue Paper Silver 6s","Wilko",NA,"Silver","6s",0.883333333333333
"SBK","GIF","338002","Wilko Cello Flat Wrap 2m x 70cm","Wilko","2mx70cm",NA,"1",0.883333333333333
"SBK","GIF","338698","Wilko Butterfly 2 Sheets 2 Tags","Wilko","Sheet 50 x 70cm Tag 8.5 x 10.7cm","Pink","2",0.941666666666667
"SBK","GIF","338731","Wilko Blue Happy Birthday Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 5.8 x 5.8cm","Blue","2",0.941666666666667
"SBK","GIF","338749","Wilko Polka Dot Blue Roll Wrap 2m","Wilko","2m","Multi","1",0.941666666666667
"SBK","GIF","338754","Wilko Party Birthday Roll Wrap 2m","Wilko","2m","Multi","1",0.941666666666667
"SBK","GIF","348765","Giftwrap Hip Hip Hooray 2 Sheets 2 Tags","Wilko","Sheet 50 x 70cm Tag 6 x 7.7cm","Brown","2",0.891666666666667
"SBK","GIF","349994","Wilko Bang Gift Bag Medium","Wilko","21.5 x 10.0 x 24.5cm","Multi","1",0.941666666666667
"SBK","GIF","350370","Wilko Butterfly Roll Wrap 2m","Wilko","2m","Multi",NA,0.883333333333333
"SBK","GIF","350377","Wilko Loved Up/Hitched Roll Wrap 2m","Wilko","2m","Multi",NA,0.883333333333333
"SBK","GIF","350618","Wilko Bang Giftwrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 9.5cm","Multi","2",0.941666666666667
