"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"PET","LIT","70462","Wilko Wood Based Cat Litter 15L","Wilko","15L","1",0.93
"PET","SMA","423480","Smartpet Small Animal Wood Shavings 10kg","Smart Pet",NA,NA,0.9
"PET","SMA","56237","Wilko Wood Shavings for Small Animal","Wilko",NA,NA,1
"PET","SMA","70465","Wilko Harvest Straw for Small Animal","Wilko",NA,NA,1
"PET","SMA","70466","Wilko Meadow Hay for Small Animal","Wilko",NA,NA,1
"PET","SMA","80089","Wilko Wood Shavings for Small Animals","Wilko",NA,NA,1
