"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","Assembly","DQ Score"
"DIY","MOT","343726","Gunk Engine Degreasant Spray 500ml","Gunk","500ml","1","No",0.65
"DIY","MOT","157406","Turtle Wax Liquid Polish Original 500ml","Turtle Wax","500ml","1",NA,0.93
"DIY","MOT","157410","Turtle Wax Zip Wax Super Concentrate Wash and Wax500ml","Turtle Wax","500ml",NA,NA,0.86
"DIY","MOT","133864","Wilko Chamois Leather Large","Wilko","Large","1",NA,0.93
"DIY","MOT","343727","Autosol Metal Polish Tube 75g","Wilko",NA,"1",NA,0.81
