"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"HOM","PHO","326492","Wilko Glitter Photo Frame 3 x 3in","Wilko","3x3in","Silver","1",1
"HOM","PHO","326493","Wilko Glitter Photo Frame 6 x 4in","Wilko","6x4in","Silver","1",1
"HOM","PHO","326494","Wilko Glitter Photo Frame 7 x 5in","Wilko","7x5in","Silver","1",1
"HOM","PHO","326495","Wilko Glitter Photo Frame Silver 6 x 4in","Wilko","6x4in","Silver","1",1
"HOM","PHO","326496","Wilko Glitter Photo Frame Silver 7 x 5in","Wilko","7x5in","Silver","1",1
"HOM","PHO","339717","Wilko Glitz Heart Shaped Photo Frame 4 x 4in","Wilko","4x4in","Silver","1",1
"HOM","PHO","339718","Wilko Butterfly Glitter Frame 5 x 7in","Wilko","5x7in","Silver","1",1
"HOM","PHO","339721","Wilko Mother Of Pearl Photo Frame 6 x 4in","Wilko","6x4in","Silver","1",1
"HOM","PHO","339722","Wilko Mother Of Pearl Frame 7 x 5in","Wilko","7x5in","Silver","1",1
"HOM","PHO","339723","Wilko Mother Of Pearl Frame 8 x 6in","Wilko","8x6in","Silver","1",1
"HOM","PHO","339724","Wilko Mother Of Pearl Photo Frame 10 x 8in","Wilko","10x8in","Silver","1",1
"HOM","PHO","436360","Wilko Double Silver Photo Frame 5 x 7in Each","Wilko","Double Frame","Silver","1",1
