"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"DIY","BIN","343875","Wilko Oval Plaque Ivory Small","Wilko","Small","Cream",NA,0.883333333333333
"DIY","BIN","343881","Wilko Oval Plaque Gloss Black Small","Wilko","Small","Black",NA,0.883333333333333
"DIY","BIN","343907","Wilko Oval Plaque Ivory Medium","Wilko","Medium","Cream","1",0.941666666666667
"DIY","BIN","343940","Wilko Oval Plaque Black Gloss Medium","Wilko","Medium","Black",NA,0.883333333333333
"DIY","BIN","343942","Wilko Oval Plaque Frosted Small","Wilko","Small",NA,NA,0.825
"DIY","BIN","343943","Wilko Rectangle Plaque Frosted Small","Wilko","Small",NA,NA,0.825
"DIY","BIN","344085","Wilko Contemporary Plaque Frosted Perspex","Wilko","1 Pack",NA,"1",0.883333333333333
"DIY","BIN","344088","Wilko Contemporary Layered Perspex Plaque","Wilko","1 Pack",NA,"1",0.883333333333333
"DIY","BIN","344095","Wilko House Number Plate Pullman Design Blackand Silver","Wilko","1 Pack","Black","1",0.941666666666667
"DIY","BIN","344096","Wilko House Number Plate Pullman Design Blackand Gold","Wilko","1 Pack","Black","1",0.941666666666667
"DIY","BIN","344098","Wilko Numeral 0 Gold Effect 2in","Wilko","2in","Gold","1",0.941666666666667
"DIY","BIN","344106","Wilko Numeral 1 Gold Effect 2in","Wilko","2in","Gold",NA,0.883333333333333
"DIY","BIN","344108","Wilko Numeral 2 Gold Effect 2in","Wilko","2in","Gold","1",0.941666666666667
"DIY","BIN","344110","Wilko Numeral 3 Gold Effect 2in","Wilko","2in","Gold","1",0.941666666666667
"DIY","BIN","344112","Wilko Numeral 4 Gold Effect 2in","Wilko","2in","Gold",NA,0.883333333333333
"DIY","BIN","344113","Wilko Numeral 5 Gold Effect 2in","Wilko","2in","Gold",NA,0.883333333333333
"DIY","BIN","344115","Wilko Numeral 6 Gold Effect 2in","Wilko","2in","Gold",NA,0.883333333333333
"DIY","BIN","344116","Wilko Numeral 7 Gold Effect 2in","Wilko","2in","Gold",NA,0.883333333333333
"DIY","BIN","344117","Wilko Numeral 8 Gold Effect 2in","Wilko","2in","Gold",NA,0.883333333333333
"DIY","BIN","344118","Wilko Numeral 9 Gold Effect 2in","Wilko","2in","Gold",NA,0.883333333333333
"DIY","BIN","344129","Wilko Numeral 0 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344136","Wilko Numeral 1 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344137","Wilko Numeral 2 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344150","Wilko Numeral 3 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344153","Wilko Numeral 4 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344155","Wilko Numeral 5 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344157","Wilko Numeral 6 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344160","Wilko Numeral 7 Silver Effect 2in","Wilko","2in","Silver","1",0.941666666666667
"DIY","BIN","344169","Wilko Numeral 8 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344171","Wilko Numeral 9 Silver Effect 2in","Wilko","2in","Silver",NA,0.883333333333333
"DIY","BIN","344176","Wilko Numeral 0 Gold Effect 3in","Wilko","3in","Gold","1",0.941666666666667
"DIY","BIN","344179","Wilko Numeral 1 Gold Effect 3in","Wilko","3in","Gold",NA,0.883333333333333
"DIY","BIN","344180","Wilko Numeral 2 Gold Effect 3in","Wilko","3in","Gold",NA,0.883333333333333
"DIY","BIN","344182","Wilko Numeral 3 Gold Effect 3in","Wilko","3in","Gold","1",0.941666666666667
"DIY","BIN","344183","Wilko Numeral 4 Gold Effect 3in","Wilko","3in","Gold","1",0.941666666666667
"DIY","BIN","344185","Wilko Numeral 5 Gold Effect 3in","Wilko","3in","Gold",NA,0.883333333333333
"DIY","BIN","344186","Wilko Numeral 6 Gold Effect 3in","Wilko","3in","Gold",NA,0.883333333333333
"DIY","BIN","344281","Wilko Numeral 7 Gold Effect 3in","Wilko","3in","Gold",NA,0.883333333333333
"DIY","BIN","344295","Wilko Numeral 8 Gold Effect 3in","Wilko","3in","Gold",NA,0.883333333333333
"DIY","BIN","344299","Wilko Numeral 9 Gold Effect 3in","Wilko","3in","Gold",NA,0.883333333333333
"DIY","BIN","344304","Wilko Numeral 0 Silver Effect 3in","Wilko","3in","Silver",NA,0.883333333333333
"DIY","BIN","344326","Wilko Numeral 1 Silver Effect 3in","Wilko","3in","Silver",NA,0.883333333333333
"DIY","BIN","344330","Wilko Numeral 2 Silver Effect 3in","Wilko","3in","Silver",NA,0.883333333333333
