"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"HOU","PEG","300158","Wilko Soft Grip Pegs Large 24pk","Wilko","Large","Multi","24pk",1
"HOU","PEG","300160","Wilko Heavy Duty Pegs Multicoloured 36pk","Wilko","Heavy Duty","Multi","36pk",1
"HOU","PEG","300163","Wilko Peg Basket with Soft Grip Pegs 50pk","Wilko",NA,"Multi","50pk",0.93
"HOU","PEG","327972","Wilko Snapper Pegs Multicoloured 36pk","Wilko",NA,"Multi","36pk",0.93
"HOU","PEG","328212","Wilko Functional Wooden Peg 36pk","Wilko Functional",NA,"Cream","36pk",0.93
"KIT","GAD","222172","Wilko Bag Clips 8pk","Wilko","8 Pack","Multi","1",1
