"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","Assembly","DQ Score"
"SBK","COM","428552","Blackberry Juice Mains Charger","Juice",NA,"1","No",0.65
"SBK","COM","428553","Lightning Juice Mains Charger","Juice",NA,"1","No",0.65
"SBK","COM","428554","Multi Juice In Car Charger","Juice",NA,"1","No",0.65
"SBK","COM","438915","Juice Data Lightning Cable Ip5 Assorted","Juice","Cable 1m","1","No",0.65
