"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"KIT","HOL","143506","Wilko Stock Pot 5.7L","Wilko","5.7L",NA,NA,0.86
"KIT","HOL","42850","Wilko Functional Chip Pan Basket 8 x 18cm","Wilko Functional","8x18cm","Silver","1",0.941666666666667
"KIT","HOL","858440","Wilko Functional Non-Stick Egg Poacher 4 Cup","Wilko Functional","4 Cup","Silver",NA,0.883333333333333
"KIT","HOL","864847","Wilko Functional Chip Pan 23cm","Wilko Functional","23cm","Grey","1",0.941666666666667
