"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","DQ Score"
"GAR","SUN","457134","Wilko Garden Boot Pull","Wilko","Boot Pull 26x12x7.5cm","Silver","1","Cast iron","No",0.65
"GAR","SUN","457135","Wilko Garden Boot Brush","Wilko","Boot Brush 26x12x19cm","Silver","1","Cast iron","No",0.65
"GAR","SUN","457136","Wilko Garden Weather Vane","Wilko","Weather vane 43x33x170cm","Silver","1",NA,NA,1
