"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"DIY","CYC","199457","Wilko Cycle Oil 100ml","Weldtite","100ml","1",0.833333333333333
"DIY","CYC","198903","Wilko Deluxe Cycle Puncture Repair Kit","Wilko","1 Pack","1",0.883333333333333
"DIY","CYC","258276","Wilko Self Seal Repair Patches","Wilko","9 Pack",NA,0.825
"DIY","CYC","337304","Wilko Cycle Cleaning Brush Set 2pk","Wilko","2 Pack","2pk",0.883333333333333
"DIY","CYC","337768","Jetvalve C02 Cylinders 5pk","Wilko","5 Pack","5pk",0.833333333333333
"DIY","CYC","337769","Jetvalve CO2 Tyre Inflator","Wilko","1 Pack","1",0.833333333333333
"DIY","CYC","342604","Wilko Cable End Covers 4pk","Wilko","6 Pack","1",0.883333333333333
"DIY","CYC","342623","Wilko Handle Bar Head Plugs 2pk","Wilko","2 Pack","1",0.883333333333333
"DIY","CYC","342624","Wilko Schrader Valve Caps 2pk","Wilko","2 Pack","1",0.883333333333333
"DIY","CYC","342626","Wilko Presta Valve Caps 2pk","Wilko","2 Pack","1",0.883333333333333
"DIY","CYC","342627","Wilko Valve Repair Tool","Wilko","1 Pack","1",0.883333333333333
"DIY","CYC","342628","Wilko Pump Adaptors Dual Function","Wilko","1 Pack","1",0.883333333333333
"DIY","CYC","342664","Wilko Skull and Crossbone Design Valve Caps","Wilko","2 Pack","1",0.883333333333333
"DIY","CYC","342665","Wilko Novelty Valve Caps","Wilko",NA,NA,0.766666666666667
"DIY","CYC","342667","Wilko Bike Cleaner Spray 1L","Wilko","1L","1",0.883333333333333
"DIY","CYC","342668","Wilko Disc Brake Cleaner Spray 250ml","Wilko","250ml",NA,0.825
"DIY","CYC","342669","Wilko Degreaser Spray Citrus Fragrance 400ml","Wilko","400ml","1",0.883333333333333
"DIY","CYC","342670","Wilko Teflon Lubricant Spray 400ml","Wilko","400ml","1",0.883333333333333
"DIY","CYC","344045","Wilko Tyre Sealant","Wilko","1 Pack","1",0.883333333333333
"DIY","CYC","344046","Wilko Performance Lubricant 100ml","Wilko","100ml","1",0.883333333333333
"DIY","CYC","345597","Wilko Reflective Trouserbands","Wilko","2 Pack","1",0.883333333333333
"DIY","CYC","21941","Wilko Puncture Repair Kit","Wilko Functional","1 Pack","1",0.833333333333333
