"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"KIT","OTT","205101","Pyrex Classic Measuring Jug 1L","Pyrex","1L","Clear",NA,0.93
"KIT","OTT","300656","Pyrex Classic Dish 27 x 17cm 1.4Litre","Pyrex","27x17cm","Clear","1",1
"KIT","OTT","435751","Pyrex Measuring Jug 0.25L","Pyrex","0.25L",NA,"1",0.93
"KIT","OTT","435752","Pyrex Non Handled Measuring Jug 0.5L","Pyrex","500ml",NA,"1",0.93
"KIT","OTT","52851","Pyrex Round Casserole Dish Small","Pyrex","1L","Clear",NA,0.93
"KIT","OTT","950540","Pyrex Classic Casserole Dish 1.6L","Pyrex","1.6L","Clear",NA,0.93
"KIT","OTT","952540","Pyrex Basin Clear 1L","Pyrex","1L","Clear","1",1
"KIT","OTT","956340","Pyrex Jug 0.5L","Pyrex","500ml","Clear","1",1
