"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"GAR","GRA","341283","Wilko Multi-Purpose Lawn Seed 5kg","Wilko","5kg",NA,0.86
"GAR","GRA","6479140","Wilko Luxury Lawn Seed 25kg","Wilko","25kg","1",0.93
"GAR","GRA","6479640","Wilko Hardwearing Lawn Seed 25kg","Wilko","25kg","1",0.93
