"PSA_1","PSA_2","Article","Web Description","Brand","Colour","Pack Qty","Age","DQ Score"
"TOY","ACT","427422","Pokemon Trading Card Game 60pcs","Pokemon","Multi","1","6 Years +",0.941666666666667
"TOY","ACT","427423","Pokemon Trading Card Booster Pack 30pcs","Pokemon","Multi","1","6 Years +",0.941666666666667
"TOY","ACT","448159","Pokemon Collectors Tin","Pokemon","Multi","1","6 Years +",0.941666666666667
"TOY","GAM","448462","Dobble","Dobble","Multi","1","6 Years +",0.941666666666667
"TOY","GAM","448463","Pokemon Sleeved Trading Card Booster","Pokemon","Multi","1","6 Years +",0.941666666666667
