"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","DQ Score"
"HOU","MOP","454203","Packmate Flat Vacuum Storage Bags Medium 4pk","Pack Mate","Medium",NA,"1",NA,0.8
"HOU","MOP","454205","Packmate High Volume Vacuum Storage Bags Large 2pk","Pack Mate","50x 85x 25cm",NA,"2","Polythene, Nylon",0.85
"HOU","MOP","454208","Packmate Hanging Vacuum Storage Bag with Cover","Pack Mate","120 x 70cm",NA,"1","Polythene , Nylon Laminate",0.85
"HOU","MOP","454209","Packmate Flat Vacuum Storage Bags 4pk","Pack Mate",NA,NA,"4","Polythene, Nylon",0.8
"HOU","WAR","428334","Single Fabric Wardrobe","Misterpack","75x50x145cm when assembled","Brown","1",NA,0.85
"HOU","WAR","328404","Packmate Travel Roll Storage Bags 3pk","Pack Mate","Medium","Multi","3k",NA,0.85
