"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"DIS","TOW","347325","Soooo Big Household Towel Single Roll 200 Sheets2 Ply","Mega","200 Sheets","1",0.95
"DIS","TOW","412428","Wilko Household Roll Blue Single Roll200 Sheets","Wilko","200 sheets","1",1
