"PSA_1","PSA_2","Article","Web Description","Brand","Pack Qty","DQ Score"
"HOU","HEA","446729","Wilko Microwaveable Heat Pack","Wilko","1",0.8
"HOU","HEA","446730","Wilko Hot Water Bottle","Wilko","1",0.8
"HOU","HEA","446731","Wilko Hot Water Bottle With Cover","Wilko","1",0.8
