"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"SBK","ADH","262795","Wilko Mailing Bag A5 Small 10pk 160 x 230mm","Wilko","Small","Multi","10",1
"SBK","ADH","262796","Wilko Mailing Bag A4 Medium 5pk 240 x 320mm","Wilko","Medium","Silver","5pk",1
"SBK","ADH","262797","Wilko Mailing Bag A3 Large 5pk","Wilko","A3","Grey","3pk",1
"SBK","NOT","318096","Wilko Notebook A5 Ruled 100 Sheets 80GSM","Wilko","A5",NA,NA,0.9125
"SBK","NOT","318097","Wilko Notebook A6","Wilko","A6",NA,NA,0.9125
"SBK","NOT","416975","Wilko A5 PU Journal Square Paper","Wilko","A5",NA,"1",1
"SBK","NOT","416976","Wilko A5 PU Journal Plain Paper","Wilko","A5",NA,"1",1
"SBK","NOT","432059","Wilko A7 Vibrant Glitter Notebook","Wilko","A7",NA,"1",1
