"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"DIY","PLU","343277","Ecostar Water Saving Shower Regulator","Ecostar",NA,"1",0.9125
"DIY","PLU","343278","Ecostar Water Saving Shower Head","Ecostar",NA,"1",0.9125
"DIY","PLU","343490","Ecostar Water Saving Shower Regulator","Ecostar",NA,"1",0.9125
"DIY","PLU","343496","Ecostar Swivel Kitchen Tap Aerator","Ecostar",NA,"1",0.9125
"DIY","PLU","343497","Ecostar Swivel Water Saver  Aerator","Ecostar",NA,"1",0.9125
"DIY","PLU","343498","Ecostar Water Saving Aerator  c/w Internal Thread","Ecostar",NA,"1",0.9125
"DIY","PLU","343499","Ecostar Water Saving Aerator c/w External Thread","Ecostar",NA,"1",0.9125
"DIY","PLU","233666","Instant Power Heavy Duty Drain Opener 1L","Instant Power","1L","1",1
"DIY","PLU","343474","Polymax Push Fit Coupler 15mm","Polymax","15mm",NA,0.9125
"DIY","PLU","343475","Wilko  Polymax Pipe 15mm x 1m","Polymax","15mmx1m",NA,0.9125
"DIY","PLU","343476","Polymax Push Fit  Elbow 15mm","Polymax","15mm","1",1
"DIY","PLU","343477","Polymax Push Fit Equal Tee 15mm","Polymax","15mm",NA,0.9125
"DIY","PLU","343480","Polymax Push Fit Plugs 15mm 2pk","Polymax","15mm",NA,0.9125
"DIY","PLU","343473","Sylglas  Waterproof Leak Repair Putty 64g","Sylglas",NA,"1",0.9125
"DIY","PLU","343237","Wilko Ceramic Tap Gland with Long Spline 1/2in","Wilko",NA,"1",0.9125
"DIY","PLU","343238","Wilko Ceramic Tap Gland with Short Spline 1/2in","Wilko",NA,"1",0.9125
"DIY","PLU","343239","Wilko Replacement Tap Gland 1/2in","Wilko","1/2in",NA,0.9125
"DIY","PLU","343240","Wilko Tap Washer 1/2in 4pk","Wilko",NA,"4",0.9125
"DIY","PLU","343243","Wilko  Nail In Pipe Clips 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343244","Wilko  Pipe Clips 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343245","Wilko  Tap Washers Pack 3/4in 3pk","Wilko",NA,"3",0.9125
"DIY","PLU","343246","Wilko Tap Washers  3/8in 4pk","Wilko",NA,"4",0.9125
"DIY","PLU","343249","Wilko Radiator and Meter Cupboard Multi FunctionKey","Wilko",NA,"1",0.9125
"DIY","PLU","343250","Drain Cleaning Spring","Wilko",NA,"1",0.8625
"DIY","PLU","343252","Wilko Replacement Lever Style Tap Handle","Wilko",NA,"1",0.9125
"DIY","PLU","343253","Wilko Tap Gland Washers 2pk","Wilko",NA,"1",0.9125
"DIY","PLU","343254","Wilko Compression Appliance Connecter","Wilko",NA,"1",0.9125
"DIY","PLU","343255","Wilko O Rings  Assorted 10pk","Wilko",NA,"1",0.9125
"DIY","PLU","343256","Wilko Toilet Cistern Ball Float","Wilko",NA,NA,0.825
"DIY","PLU","343257","Wilko Ball Valve Repair Kit","Wilko",NA,"1",0.9125
"DIY","PLU","343258","Wilko Basin Plug Chrome 1 1/4in","Wilko",NA,"1",0.9125
"DIY","PLU","343259","Wilko Adjustable Basin  Wrench","Wilko",NA,"1",0.9125
"DIY","PLU","343260","Wilko Bath/Sink Plug Hole Strain Chrome","Wilko",NA,"1",0.9125
"DIY","PLU","343262","Wilko Cistern Syphon Linkage","Wilko",NA,"1",0.9125
"DIY","PLU","343263","Wilko Bath Chain 18in","Wilko",NA,"1",0.9125
"DIY","PLU","343264","Wilko Basin Chain and Holder 12in","Wilko",NA,"1",0.9125
"DIY","PLU","343265","Wilko Cistern Lever Flush Arm","Wilko",NA,"1",0.9125
"DIY","PLU","343266","Wilko Toilet Cistern Handle","Wilko",NA,"1",0.9125
"DIY","PLU","343267","Wilko Blanking Nut for 3/4in  Connections","Wilko",NA,"1",0.9125
"DIY","PLU","343268","Wilko Compression  Elbow 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343269","Wilko Compression  Equal Tee 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343270","Wilko Compression  Olive 15mm 5pk","Wilko",NA,"5",0.9125
"DIY","PLU","343271","Wilko  Compression  Stop End 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343272","Wilko Compression Straight Coupler 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343273","Wilko Copper Pipe 1m x 15mm","Wilko","15mmx1m","1",1
"DIY","PLU","343279","Wilko Fibre Tap Connector Washers 1/2in and3/4in","Wilko",NA,"1",0.9125
"DIY","PLU","343280","Tap Connector with Isolator 15mm x 1/2 x 300mm","Wilko",NA,"1",0.8625
"DIY","PLU","343281","Wilko Flexible Basin Tap Connector 15mm x 1/2 x300mm","Wilko","300mmx15mmx1/2in",NA,0.9125
"DIY","PLU","343282","Wilko Garden Tap Installation Kit","Wilko",NA,"1",0.9125
"DIY","PLU","343283","Wilko Adjustable Vent Cover 229 x 152mm","Wilko",NA,"1",0.9125
"DIY","PLU","343284","Wilko Adjustable Vent Cover 229 x 76mm","Wilko",NA,"1",0.9125
"DIY","PLU","343285","Wilko Hose Clips  13-19mm 2pk","Wilko","19mm","2pk",1
"DIY","PLU","343286","Wilko Hose Clip with Thumb Plate 17 - 25mm","Wilko","25mm",NA,0.9125
"DIY","PLU","343287","Wilko Garden Tap","Wilko",NA,"1",0.9125
"DIY","PLU","343288","Wilko Hose Washers 1/2in and 3/4in","Wilko",NA,"1",0.9125
"DIY","PLU","343289","Wilko Appliance Inlet Hose 2.5m","Wilko",NA,"1",0.9125
"DIY","PLU","343291","Wilko Isolator Valve Chrome 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343293","Wilko Large Plunger","Wilko",NA,"1",0.9125
"DIY","PLU","343460","Wilko Metal Plug Seals","Wilko",NA,"1",0.9125
"DIY","PLU","343462","Wilko Appliance Outlet  Hose 1.5m","Wilko",NA,"1",0.9125
"DIY","PLU","343464","Wilko Radiator Pipe Cover and Collars ChromeEffect","Wilko",NA,"1",0.9125
"DIY","PLU","343465","Wilko Radiator Make Over Pack White","Wilko",NA,"1",0.9125
"DIY","PLU","343467","Wilko Bottom Entry Ball Valve","Wilko",NA,"1",0.9125
"DIY","PLU","343468","Wilko Side Entry Ball Valve","Wilko",NA,"1",0.9125
"DIY","PLU","343469","Wilko Basin Plug Black 1 1/4in","Wilko",NA,"1",0.9125
"DIY","PLU","343470","Wilko Basin Plug White 1 1/4in","Wilko",NA,"1",0.9125
"DIY","PLU","343471","Wilko Sink Bath Plug  Black 1 1/2in","Wilko",NA,"1",0.9125
"DIY","PLU","343472","Wilko Sink Bath Plug White 1 1/2in","Wilko",NA,"1",0.9125
"DIY","PLU","343478","Wilko Plastic Pipe Cutter","Wilko",NA,"1",0.9125
"DIY","PLU","343479","Plastic Pipe Stiffeners 15mm","Wilko","15mm",NA,0.8625
"DIY","PLU","343481","Wilko Thread Seal Tape 12m","Wilko",NA,"1",0.9125
"DIY","PLU","343482","Wilko Easy Grip Radiator Key","Wilko",NA,"1",0.9125
"DIY","PLU","343485","Wilko Universal Pipe Repair Tape","Wilko",NA,"1",0.9125
"DIY","PLU","343486","Wilko Self Cutting Tap","Wilko",NA,"1",0.9125
"DIY","PLU","343487","Wilko Replacement Shower Head Chrome","Wilko",NA,"1",0.9125
"DIY","PLU","343489","Wilko Shower Hose 1.75m","Wilko","1.75m","1",1
"DIY","PLU","343491","Wilko Bath Plug Chrome 1 1/2in","Wilko",NA,"1",0.9125
"DIY","PLU","343492","Wilko Basin Plug Hole Strainer Crome","Wilko",NA,"1",0.9125
"DIY","PLU","343494","Wilko Replacement Round Tap Handles","Wilko",NA,"1",0.9125
"DIY","PLU","343495","Wilko Hose Spout for Garden Taps","Wilko",NA,"1",0.9125
"DIY","PLU","343501","Wilko Toilet Seat Hinges White","Wilko",NA,"1",0.9125
"DIY","PLU","343502","Wilko  Rotary Pipe  Cutter 15mm","Wilko",NA,"1",0.9125
"DIY","PLU","343503","Wilko Condensing  Tumble Drier Kit","Wilko",NA,"1",0.9125
