"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","Assembly","DQ Score"
"DIY","CYC","299174","3 In 1 Bike Maintenance Spray 250ml","3in1","250ml","1",NA,0.833333333333333
"DIY","CYC","337625","GT85 Oil Spray Lubricant 400ml","GT85","400ml","1",NA,0.883333333333333
"DIY","CYC","411064","WD-40 Dual Action Lubricant Spray 250ml","WD-40","250ml","1","No",0.65
"DIY","MOT","126943","3-In-One Multi Purpose Drip Oil 100ml","3in1","100ml","1","No",0.6
"DIY","MOT","242762","3-In-One Original Multi Purpose Oil Spray 200ml","3in1","200ml","1","No",0.6
