"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"DEC","PAS","281756","Atlas Plumb Bob","Wilko",NA,NA,"1",0.75
"DEC","PAS","343882","Wilko Functional Wallpaper Hanging Set 4pk","Wilko Functional","Assorted","Black","4pk",0.9
"DEC","ROL","287949","Wilko Artist Brush x 5","Wilko","5 Pack",NA,"5",0.93
"DEC","ROL","287950","Wilko General Purpose Paintbrush Set 2pcs","Wilko","2 Pack",NA,"2pk",0.883333333333333
"DEC","ROL","288311","Wilko Flat Timbercare Brush 4in","Wilko","100mm",NA,NA,0.825
"DEC","ROL","288318","Wilko Mini Paint Container Capacity 800ml","Wilko","0.8L",NA,NA,0.825
"DEC","ROL","343104","Wilko Stick Roller Frame 4in","Wilko","4in","Multi","1",0.941666666666667
"DEC","ROL","343127","Wilko Extending Pole 1-2m","Wilko","2m","Multi","1",0.941666666666667
"DEC","ROL","343163","Wilko Woodcare Brush 2in","Wilko","2in",NA,NA,0.825
"DEC","ROL","343164","Wilko Brush 0.5in","Wilko","0.5in",NA,"1",0.883333333333333
"DEC","ROL","343165","Wilko Brush 1in","Wilko","1in",NA,"1",0.883333333333333
"DEC","ROL","343166","Wilko Brush 1.5in","Wilko","1.5in",NA,NA,0.825
"DEC","ROL","343167","Wilko Brush 2in","Wilko","2in",NA,NA,0.825
"DEC","ROL","343168","Wilko Brush 3in","Wilko","3in",NA,NA,0.825
"DEC","ROL","343169","Wilko Brush 4in","Wilko","4in",NA,NA,0.825
"DEC","ROL","343170","Wilko Angled Brush 1in","Wilko","1in",NA,NA,0.825
"DEC","ROL","343172","Wilko Brush Set 3pk","Wilko",NA,NA,"3pk",0.825
"DEC","ROL","343173","Wilko Brush Set 5pk","Wilko","5 Pack",NA,"5pk",0.883333333333333
"DEC","ROL","343174","Wilko Nook And Cranny Brush 1in","Wilko","1in",NA,NA,0.825
"DEC","ROL","428430","Wilko Brush Set 10pk","Wilko",NA,NA,"10pk",0.825
"DEC","ROL","454518","Wilko Furniture Paint Stubby Brush","Wilko","1.5cm x 5cm x 17.5cm",NA,"1pk",0.883333333333333
"DEC","ROL","454519","Wilko Furniture Paint Brush 1.5in","Wilko","1.5cm x 4cm x 23cm",NA,"1pk",0.883333333333333
"DEC","ROL","454520","Wilko Smooth Finish Roller Kit 7in","Wilko","7in tray, 7in roller frame, 7in microfibre sleeve","Multi","3pcs",0.941666666666667
"DEC","ROL","343137","Wilko Best Brush Set 3pk","Wilko Best","3 Pack",NA,"3pk",0.883333333333333
"DEC","ROL","343138","Wilko Best Brush Set 5pk","Wilko Best","5 Pack",NA,"5pk",0.883333333333333
"DEC","ROL","287944","Wilko Functional Paintbrush 100mm/4in","Wilko Functional","100mm, 4in",NA,NA,0.825
"DEC","ROL","343081","Wilko Functional Block Brush","Wilko Functional","3x12cm","Black","1",0.941666666666667
"DEC","ROL","343160","Wilko Functional Brush Set 5pk","Wilko Functional","5 Pack",NA,"5pk",0.883333333333333
"DEC","ROL","343161","Wilko Functional Brush Set 3pk","Wilko Functional","3 Pack",NA,"3pk",0.883333333333333
"PAI","EMU","287951","Wilko Tester Brush","Wilko","Small","Black","1",0.941666666666667
