"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"KIT","DIN","319632","Wilko Seat Pad Red","Wilko","L43CM W43CM H5CM","Red",NA,0.93
"KIT","DIN","319633","Wilko Seat Pad Cream","Wilko","L43CM W43CM H5CM","Cream",NA,0.93
"KIT","DIN","319636","Wilko Seat Pad Purple","Wilko","L43CM W43CM H5CM","Purple","1",1
"KIT","DIN","408216","Wilko Utility Seat Pad Grey","Wilko","43cm x 43cm","Grey","1",1
"KIT","DIN","447417","Wilko Placemat Grey Fabric 2pk","Wilko","30 x 40cm","Grey","2",1
"KIT","TAB","319585","Wilko Colourplay Placemat Cream 30 x 40cm","Wilko","30x40cm","Cream",NA,0.93
"KIT","TAB","319586","Wilko Colourplay Placemat Red 30 x 40cm","Wilko",NA,NA,NA,1
"KIT","TAB","319590","Wilko Colourplay Placemat Black30 x 40cm","Wilko","30x40cm","Black",NA,0.93
"KIT","TAB","319591","Wilko Colourplay Table Runner Cream30 x 180cm","Wilko","130x180cm","Cream","1",1
"KIT","TAB","319592","Wilko Colourplay Table RunnerRed 30 x 180cm","Wilko",NA,NA,NA,1
"KIT","TAB","319609","Wilko Colourplay Table Runner Black30 x 180cm","Wilko","130x180cm","Black",NA,0.93
"KIT","TEX","317724","Wilko Tea Towels Red White Black 3pk","Wilko","3 Pack","Multi","1",1
"KIT","TEX","317730","Wilko Colourplay Oven Glove Black","Wilko","90 cm x 18 cm","Black","1",1
"KIT","TEX","317732","Wilko Colourplay Gauntlet Oven GloveBlack","Wilko",NA,"Black","1",0.93
"KIT","TEX","319069","Wilko Colourplay Adult Apron Black","Wilko",NA,"Black","1",0.93
"KIT","TEX","319200","Wilko Glass Cloths Black and White2pk","Wilko","2 Pack","Black","1",1
"KIT","TEX","427276","Wilko Tea Towels White and Natural2pk","Wilko","2 pk","Multi","2",1
