"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"305999","Wilko My First Mobile","Wilko","Play Phones","Multi","1",NA,0.93
"306003","Wilko Remote Control","Wilko","Play Phones","Multi","1",NA,0.93
"320591","Wilko Play Little Medics Set","Wilko","Play Dress Up","Multi","1",NA,0.93
"336093","Wilko Wooden Birthday Cake","Wilko","Play Kitchens","Multi","1",NA,0.93
"336094","Wilko Wooden Sandwich Set","Wilko","Play Kitchens","Multi","1",NA,0.93
"336096","Wilko Play Tool Box","Wilko","Play DIY","Multi","1",NA,0.93
"336097","Wilko Play Food Basket","Wilko","Play Shops","Multi","1",NA,0.93
"336211","Wilko Play Police Helmet","Wilko","Play Dress Up","Multi","1",NA,0.93
"336212","Wilko Play Firefighter Helmet","Wilko","Play Dress Up","Multi","1",NA,0.93
"336215","Wilko Play Builders Helmet","Wilko","Play Dress Up","Multi","1",NA,0.93
"417319","Wilko Play Teatime Playset with Accessories","Wilko","Play Kitchens","Multi","1",NA,0.93
"438481","Wilko Wooden Grocery Set","Wilko","Play Shops","Multi","1",NA,0.93
"438559","Wilko Play Hairdressing Kit","Wilko","Play Dress Up","Multi","1",NA,0.93
"438665","Wilko Play Multi Tool Set","Wilko","Play DIY","Multi","1",NA,0.93
"438667","Wilko Play Tea Set In Carry Case","Wilko","Play Kitchens","Multi","1",NA,0.93
"456476","Wilko Play Cleaning Set","Wilko","Play Kitchens","Multi","1",NA,0.93
"456496","Wilko Wooden Pots and Pans Set","Wilko","Play Kitchens","Multi","1",NA,0.93
"456509","Wilko Wooden Cake Stand Play Set","Wilko","Play Kitchens","Multi","1",NA,0.93
