"Article","Web Description","Brand","DQ Score"
"421713","Stripe Runner and Doormat Set Grey57 x 100cm and 57 x 40cm","Wilko Functional",0.95
"421715","Stripe Runner and Doormat Set Grey57 x 150cm and 57 x 40cm","Wilko Functional",0.95
"421716","Stripe Runner and Doormat Set Grey57 x 180cm and 57 x 40cm","Wilko Functional",0.95
"421717","Stripe Runner and Doormat Set Grey57 x 230cm and 57 x 40cm","Wilko Functional",0.95
"421718","Stripe Runner and Doormat Set Brown57 x 100cm and 57 x 40cm","Wilko Functional",0.891666666666667
"421719","Stripe Runner and Doormat Set Brown80 x 133cm and 57 x 40cm","Wilko Functional",0.95
"421720","Stripe Runner and Doormat Set Brown57 x 150cm and 57 x 40cm","Wilko Functional",0.891666666666667
"421721","Stripe Runner and Doormat Set Brown57 x 180cm and 57 x 40cm","Wilko Functional",0.95
"421722","Stripe Runner and Doormat 57 x 230cm and 57 x 40cm","Wilko Functional",0.95
"421728","Stripe Runner and Doormat Set Red","Wilko Functional",0.95
"421729","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"421730","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"421731","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"421732","Stripe Runner and Doormat Set Red","Wilko Functional",0.891666666666667
"421780","Marvel Stripe Rug Plum 80 x 150cm","Wilko Functional",0.95
"421781","Marvel Stripe Rug Plum 120 x 170cm","Wilko Functional",0.95
"421881","Traditional Runner Bokhara Design Red 67x200cm","Wilko Functional",0.891666666666667
"421882","Traditional Bokhara Runner Red 67x300cm","Wilko Functional",0.891666666666667
"421884","Traditional Rug Bokhara Design Red 120x120cm","Wilko Functional",0.891666666666667
"421885","Traditional Rug Bokhara Design 120x170cm","Wilko Functional",0.833333333333333
"421887","Traditional Rug Bokhara Design Red 200x290cm","Wilko Functional",0.891666666666667
"421888","Traditional Rug Bokhara Design Red 240x340cm","Wilko Functional",0.891666666666667
"445394","Faux Fur Silver Sheep Rug 75 x 90cm","Wilko Functional",0.833333333333333
"445482","Funky Fox Rug 60 x 110cm","Wilko Functional",0.833333333333333
"445484","Funky Fox Rug 80 x 150cm","Wilko Functional",0.833333333333333
"445485","Funky Fox Rug 120x170cm","Wilko Functional",0.833333333333333
"445486","Funky Fox Rug 160 x 230cm","Wilko Functional",0.833333333333333
