"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"228002","Dylon Wash and Dye Velvet Black 350g","Dylon","Fabric Dyes","1","350g",1
"270596","Dylon Fabric Dye Intense Violet 50g","Dylon","Clothing Dye","1","50g",1
"285879","Dylon Dye Salt 500g","Dylon","Clothing Dye","1","500g",1
"454085","Dylon Dye Pod Navy Blue 350g","Dylon","Fabric Dyes ","1","350g",1
"454086","Dylon Dye Pod Forest Green 350g","Dylon","Fabric Dyes ","1","350g",1
"454087","Dylon Dye Pod Intense Black 350g","Dylon","Fabric Dyes ","1","350g",1
"454088","Dylon Dye Pod Jeans Blue 350g","Dylon","Fabric Dyes","1","350g",1
"454089","Dylon Dye Pod Tulip Red 350g","Dylon","Fabric Dyes ","1","350g",1
"454090","Dylon Dye Pod Deep Violet 350g","Dylon","Fabric Dyes ","1","350g",1
"454091","Dylon Dye Pod Ocean Blue","Dylon","Fabric Dyes ","1","350g",1
"454092","Dylon Dye Pod Passion Pink 350g","Dylon","Fabric Dyes ","1","350g",1
"454093","Dylon Dye Pod Fresh Orange 350g","Dylon","Fabric Dyes","1","350g",1
"454094","Dylon Dye Pod Espresso Brown 350g","Dylon","Fabric Dyes ","1","350g",1
"454095","Dylon Dye Pod Sunflower Yellow 350g","Dylon","Fabric Dyes","1","350g",1
"454096","Dylon Dye Pod Sandy Beige 350g","Dylon","Fabric Dyes ","1","350g",1
"454097","Dylon Dye Pod Plum Red","Dylon","Fabric Dyes ","1","350g",1
"454098","Dylon Dye Pod Olive Green 350g","Dylon","Fabric Dyes ","1","350g",1
"454099","Dylon Dye Pod Paradise Blue 350g","Dylon","Fabric Dyes ","1","350g",1
"454100","Dylon Dye Pod Emerald Green 350g","Dylon","Fabric Dyes ","1","350g",1
"454101","Dylon Dye Pod Vintage Blue 350g","Dylon","Fabric Dyes ","1","350g",1
"454102","Dylon Dye Pod Smoke Grey 350g","Dylon","Fabric Dyes","1","350g",1
"454104","Dylon Dye Pod Peony Pink 350g","Dylon","Fabric Dyes ","1","350g",1
