"Article","Web Description","DQ Score"
"253121","Wilko Beer Finings 30ml",1
"253122","Wilko Wine Finings A and B 65g",1
"318707","Wilko Swing Top Bottles 500ml Tray of 6",1
"60004","Wilko Gervin Universal Wine Yeast",1
