"PSA_1","PSA_2","Article","Web Description","Brand","Height","Width","Depth","Type","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"SES","CAM","449316","Bestway Comfort Cruiser Inflate -A- Chair","Bestway","10.0CM","33.0CM","35.0CM","Inflatable chairs",NA,NA,"1","PVC","No",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","450505","Yellowstone Dome Tent 4 Man","Yellowstone","130.0CM","210.0CM","240.0CM","Tents","240x210x130cm",NA,NA,"Polyester","No",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","CAM","456133","Yellowstone Festival Tent 4 Man Blue","Yellowstone","350.0CM","300.0CM","260.0CM","Tent","300 x 300 x 350cm",NA,"1","Polyester","Yes",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456134","Yellowstone Beach Shelter with Closure","Yellowstone","220.0CM","110.0CM","18.0CM","Beach Shelter","228 x 220 x 115cm",NA,"1","Polyester","Yes",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456135","Yellowstone Midi Wind Block","Yellowstone","3.0CM","130.0CM","300.0CM","Wind Block","30 x 130 cm",NA,"1","Polyester","Yes",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456136","Yellowstone Compact Wind Block Large Green","Yellowstone","4.0CM","150.0CM","500.0CM","Wind Block","500 x 150 cm",NA,"1","Polyester","Yes",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456137","Yellowstone Tent 4 Man Peak Dome with Porch Blue","Yellowstone","140.0CM","250.0CM","340.0CM","Tents","340 x 250 x 140cm",NA,"1","Polyester","Yes",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456138","Yellowstone Tent 4 Man Horizon Family","Yellowstone","160.0CM","280.0CM","440.0CM","Tents","440 x 280 x 160 cm",NA,"1","Polyester","Yes",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456139","Yellowstone Festival Folding Trolley","Yellowstone","35.0CM","31.0CM","87.0CM","Camping Trolley","87 x 31 x35 cm",NA,"1","Metal","No",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456140","Yellowstone Double Sleeping Bag Ashford","Yellowstone","35.0CM","150.0CM","230.0CM","Sleeping Bags","230 x 150 cm",NA,"1","Polyester Cotton","No",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456141","Yellowstone Camping Table Adjustable","Yellowstone","60.0CM","80.0CM","65.0CM","Camping Table","65 x 80 x 60cm",NA,"1","Resin/ Steel","Yes",NA,NA,NA,NA,NA,NA,0.65
"SES","CAM","456142","Yellowstone Aluminium Cook Set 5 Piece","Yellowstone","17.5CM","17.5CM","10.0CM","Accessories",NA,NA,"1","Aluminium","No",NA,NA,"1.4LITRE. 1 LITRE",NA,NA,NA,0.65
"SES","CAM","456143","Yellowstone Backpack Adventurer Green","Yellowstone","22.0CM","30.0CM","50.0CM","Rucksacks & Bags","30lt",NA,"1","Rip Stop, Nylon","No",NA,NA,"30 Litre",NA,NA,NA,0.6
"SES","CAM","456144","Yellowstone Adventurer Rucksack Green","Yellowstone","22.0CM","31.0CM","53.0CM","Rucksacks & Bags","40L",NA,"1","Rip Stop, Nylon","No",NA,NA,"40L",NA,NA,NA,0.6
"SES","GFN","436187","Sorrento Rectangular Recliner Taupe 8 Piece Set","Amir","1022.0CM","808.0CM","820.0CM","6 Seaters","Table 74x160x94, Chair 108x61x69, Parasol 300x300",NA,"8pc","Powder Coated Steel","Yes",NA,NA,NA,NA,NA,NA,0.6
"SES","GFN","436188","Sorrento Companion Seat Taupe","Amir","95.5CM","70.0CM","155.0CM","Chairs","95x155x70",NA,"1","Powder Coated Steel","Yes",NA,NA,NA,NA,NA,NA,0.6
"SES","GFN","436189","Sorrento Wheeled Sun Lounger Taupe","Amir","103.5CM","72.0CM","133.0CM","Loungers","103x72x133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8625
"SES","GFN","407829","Gablemere Garden Bench Bronze","Gablemere","81.0CM","54.0CM","114.0CM","Benches and Swing Seats","114cm (W) x 54cm (D) x 81cm (H)","Metal","1","Powder Coated Steel","No",NA,NA,NA,NA,NA,NA,0.65
"SES","GFN","407841","Greenhurst Garden Patio Set Rose Arm Chair Bronze","Gablemere","89.0CM","46.0CM","43.0CM","Bistro Sets","67cm","Metal",NA,"Polyurethane","No",NA,NA,NA,NA,NA,NA,0.95
"SES","GFN","435247","Greenhurst Rose Armchair Patio Set 3pc","Gablemere","89.0CM","46.0CM","43.0CM","Bistro Sets","Chairs - H89 x W46 x D43cm, Table - H66 x 69cm Dia",NA,NA,"Polyurethane","No",NA,NA,NA,NA,NA,NA,0.891666666666667
"SES","GFN","456334","Greenhurst Garden Bench Cushion Waterproof Natural","Gablemere","5.5CM","42.5CM","108.0CM","Seat Pads","L108 x W42 x D5cm","Cream","1","Polyester","No","Hand Wash Only",NA,NA,NA,NA,"4105",0.6
"SES","GFN","456336","Greenhurst Garden Bench Cushions WaterproofTangerine","Gablemere","5.5CM","42.5CM","108.0CM","Seat Pads","L108 x W42 x D5cm","Orange","1","Polyester","No","Hand Wash Only",NA,NA,NA,NA,"4106",0.6
"SES","GFN","456340","Greenhurst Garden Seat Glider Single","Gablemere","93.5CM","68.0CM","62.0CM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"SES","GFN","456341","Greenhurst Low Level Garden Glider Table","Gablemere","40.5CM","50.5CM","90.0CM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"SES","GFN","456323","Zest 4 Leisure Dorset Arbour Seat and StorageBox Wooden","Zest 4 Leisure","223.0CM","144.0CM","66.0CM","Benches and Swing Seats","1.568m x 0.670m x 1.995m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456324","Zest 4 Leisure Rutland Arbour Seat Wooden","Zest 4 Leisure","199.5CM","156.8CM","67.0CM","Benches and Swing Seats","1.568m x 0.670m x 1.995m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456325","Zest 4 Leisure Abbey Garden Bench","Zest 4 Leisure","73.0CM","118.0CM","73.0CM","Benches and Swing Seats","1.18m x 0.73m x 0.73m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456326","Zest 4 Leisure Abbey Rocking Chair WoodenFSC Certified Timber","Zest 4 Leisure","73.0CM","68.0CM","89.0CM","Chairs","0.68m x 0.89m x 0.73m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456327","Zest 4 Leisure Abbey Square Table and 4 Chair SetFSC Certified Timber","Zest 4 Leisure","73.0CM","256.0CM","256.0CM","4 Seaters","2.56m x 2.56m x 0.73m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456328","Zest 4 Leisure Abbey Round Table and 4 Chair SetFSC Certified Timber","Zest 4 Leisure","73.0CM","236.0CM","236.0CM","4 Seaters","2.36m x 2.36m x 0.73m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456329","Zest 4 Leisure Abbey Companion Set Wooden","Zest 4 Leisure","73.0CM","175.0CM","89.0CM","Benches and Swing Seats","1.75m x 0.89m x 0.73m",NA,NA,"Pressure-treated, FSC-certified timber","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456330","Zest 4 Leisure Lily Wooden Garden Bench","Zest 4 Leisure","92.0CM","122.0CM","93.0CM","Benches and Swing Seats","1.22m x 0.93m x 0.92m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456331","Zest 4 Leisure Lily Rocking Chair","Zest 4 Leisure","99.0CM","72.0CM","114.0CM","Chairs","0.72m x 1.14m x 0.99m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","GFN","456332","Zest 4 Leisure Lily Relax Garden Chair","Zest 4 Leisure","92.0CM","72.0CM","92.0CM","Chairs","0.72m x 0.92m x 0.92m",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,NA,0.941666666666667
"SES","LUG","456367","Wilko Cross Body Velcro Bag","Wilko","11.0CM","26.0CM","36.0CM","Backpack","36X26X11CM","Multi","1","Polyester","No","Wipe Clean Only",NA,NA,NA,NA,NA,0.65
"SES","SPC","325757","Wilko Stingray Sledge","Parallax","14.0CM","68.0CM","88.0CM","Sledge",NA,NA,"1",NA,"No",NA,NA,NA,NA,"3",NA,0.6
