"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"349110","Wilko Thin Ponytailers Black 24pk","Wilko","Bands, Bobbles and Scrunchies",NA,"24",NA,0.86
"349111","Wilko Hair Bobbles Thin Blonde Mix 24pk","Wilko","Bands, Bobbles and Scrunchies",NA,"24",NA,0.86
"349113","Wilko Hair Bobbles Thick Blonde Mix 12pk","Wilko","Bands, Bobbles and Scrunchies",NA,"12",NA,0.86
"349114","Wilko Scrunchie 2pk","Wilko","Bands, Bobbles and Scrunchies",NA,"2",NA,0.86
"349124","Wilko Claw Clamps Mini 4pk","Wilko","Clips, Slides and Grips",NA,"1",NA,0.86
"349125","Wilko Claw Clamps Medium 2pk","Wilko","Clips, Slides and Grips",NA,"2",NA,0.86
"349144","Wilko Mini Hair Grips 30pk","Wilko","Clips, Slides and Grips",NA,"1",NA,0.86
"349149","Wilko Hair Grips Medium Black 50pk","Wilko","Clips, Slides and Grips","Black","1",NA,0.93
"349150","Wilko Hair Grips Blonde Long 50pk","Wilko","Clips, Slides and Grips",NA,"50",NA,0.86
"349156","Wilko Alice Band Thin","Wilko","Bands, Bobbles and Scrunchies",NA,"1",NA,0.86
"349159","Wilko Hair Band Elastic 5pk","Wilko","Bands, Bobbles and Scrunchies",NA,"5",NA,0.86
"349161","Wilko Sleepies Black 6pk","Wilko","Clips, Slides and Grips",NA,"6",NA,0.86
"349163","Wilko Decorated Hair Slide 2pk","Wilko","Clips, Slides and Grips","Multi","1",NA,0.93
"349164","Wilko Section Clips Black 4pk","Wilko","Clips, Slides and Grips",NA,"4",NA,0.86
"349165","Wilko Side Combs 2pk","Wilko","Hair Accessories",NA,NA,NA,0.79
"349166","Wilko Sleepies Silver 6pk","Wilko","Clips, Slides and Grips",NA,"6",NA,0.86
"350139","Wilko Teaser Comb Plastic Core","Wilko","Combs and Brushes",NA,"1",NA,0.86
"350159","Wilko Hair Grips Bulk Pack","Wilko","Clips, Slides and Grips",NA,"1",NA,0.86
"418180","Wilko Braided Hair Bobbles 8pk","Wilko","Bands, Bobbles and Scrunchies",NA,NA,NA,0.79
"418182","Wilko Hair Band Braid Black and White 2pk","Wilko","Bands, Bobbles and Scrunchies",NA,NA,NA,0.79
"418207","Wilko Hair Brush Small","Wilko","Hair Brush",NA,"1",NA,0.86
"437388","Wilko Radial Hair Brush Large","Wilko","Hair Brush",NA,"1","28 x 4.5 x 4.5cm",0.93
"437394","Wilko Traceless Hair Bobble 4pk","Wilko","Hair Bobbles",NA,"4","3.5cm x 3.5cm",0.93
"437395","Wilko Super Soft Hair Bobble 6pk","Wilko","Hair Bobbles",NA,"6","1 x 4 x 47cm",0.93
"437396","Wilko Hair Trend Mini Scrunchie 4pk","Wilko","Hair Bobbles",NA,"4","1 x 6 x 6 cm",0.93
"437397","Wilko Trend Scrunchie 2pk","Wilko","Hair Bobbles",NA,"2","3 x 8 x 15cm",0.93
"437399","Wilko Kids Hair Bobbles Thick 10pk","Wilko","Hair Bobbles",NA,"10","0.4 x 5 x 5cm",0.93
"437400","Wilko Kids Hair Bobbles Thin 15pk","Wilko","Hair Bobbles",NA,"15","0.2 x 5 x 5cm",0.93
"437401","Wilko Kids Hair Sleepies Mixed 6pk","Wilko","Hair Bobbles",NA,"6","0.3 x 5 x 1.5cm",0.93
"437402","Wilko Kids Alice Band Plain 5pk","Wilko","Headband",NA,"5","1 x 11 x 13cm",0.93
"437403","Wilko Kids Hair Soft Bobbles 10pk","Wilko","Hair Bobbles",NA,"10","0.8 x 3.5 x 3.5cm",0.93
"437404","Wilko Detangle Hair Brush","Wilko","Hair Brush",NA,"1","4 x 6 x 24cm",0.93
"437405","Wilko Sleepies Navy Grey Black 6pk","Wilko","Hair Bobbles",NA,"6","0.3 x 6 x 1.5cm",0.93
"455118","Wilko Plastic Pin Tail Comb Trend","Wilko","Combs and Brushes",NA,"1","28.5cm x 7.5 cm x 0.5 cm",0.93
