"Article","Web Description","Brand","DQ Score"
"419673","Starwars Walkie Talkies","Star Wars",0.95
"439981","Starwars Bouncy Ball","Star Wars",0.891666666666667
"332872","Turtles Mix and Match Action Figures Assortment","Teenage Mutant Ninja Turtles",0.891666666666667
"428326","Turtles Half-Shell Heroes Figure 2pk Assortment","Teenage Mutant Ninja Turtles",0.891666666666667
