"Article","Web Description","Brand","Type","Coverage","Colour","Pack Qty","Size","DQ Score"
"407518","Wilko Silk Emulsion PaintMineral Stone 2.5L","Wilko","Silk Paint","approx 30 sq. metres","Grey",NA,"2.5L",0.941666666666667
"407532","Wilko Bathroom Mid Sheen Emulsion PaintWild Orchid 2.5L","Wilko","Bathroom Paint","approx 30 sq. metres","Purple",NA,"2.5L",0.941666666666667
"412437","Wilko Durable Matt Emulsion PaintStardust 2.5L","Wilko","Durable Matt Paint","approx 30 sq. metres","Grey",NA,"2.5L",0.941666666666667
"412485","Wilko Kitchen Matt Emulsion PaintEnglish Sage 2.5L","Wilko","Kitchen Paint","approx 30 sq. metres","Green",NA,"2.5L",0.941666666666667
"412497","Wilko Flat Matt Emulsion Paint Tester PotVintage Duck Egg 125ml","Wilko","Paint Tester Pot","approx 30 sq. cm","Blue",NA,"125ml",0.941666666666667
"412889","Wilko Matt Emulsion PaintOlive 2.5L","Wilko","Matt Paint","approx 35 sq. metres","Green",NA,"2.5L",0.941666666666667
"412890","Wilko Emulsion Paint Tester Pot Olive 75ml","Wilko","Paint Tester Pot","approx 30 sq. cm","Green",NA,"75ml",0.941666666666667
"428685","Wilko Durable Matt Emulsion PaintSummer Blue 2.5L","Wilko","Durable Matt Paint","approx 35 sq. metres","Blue",NA,"2.5L",0.941666666666667
"428686","Wilko Durable Matt Emulsion PaintGrey Skies 2.5L","Wilko","Durable Matt Paint","approx 35 sq. metres","Grey",NA,"2.5L",0.941666666666667
"428688","Wilko Durable Matt Emulsion PaintPure Grey 2.5L","Wilko","Durable Matt Paint","approx 35 sq. metres","Grey",NA,"2.5L",0.941666666666667
"428690","Wilko Kitchen Matt Emulsion PaintOrpington Duck Egg 2.5L","Wilko","Kitchen Paint","approx 30 sq. metres","Blue",NA,"2.5L",0.941666666666667
"428691","Wilko Kitchen Matt Emulsion PaintStorm Cloud 2.5L","Wilko","Kitchen Paint","approx 30 sq. metres","Grey",NA,"2.5L",0.941666666666667
"428715","Wilko Bathroom Mid Sheen Emulsion PaintStorm Cloud 2.5L","Wilko","Bathroom Paint","approx 30 sq. metres","Grey",NA,"2.5L",0.941666666666667
"428716","Wilko Bathroom Mid Sheen Emulsion PaintCool Water 2.5L","Wilko","Bathroom Paint","approx 30 sq. metres","Blue",NA,"2.5L",0.941666666666667
"81222","Wilko Emulsion Paint Tester Pot Pale Primrose 75ml","Wilko","Paint Tester Pot","30cm²","Yellow",NA,"75ml",0.941666666666667
"81233","Wilko Emulsion Paint Tester Pot Magnolia 75ml","Wilko","Paint Tester Pot","30cm²","Cream",NA,"75ml",0.941666666666667
"81235","Wilko Emulsion Paint Tester Pot Pastel Green 75ml","Wilko","Paint Tester Pot","30cm²","Green",NA,"75ml",0.941666666666667
"341852","Wilko Flat Matt Emulsion Paint Tester Pot Lace125ml","Wilko Best","Flat Matt Paint",NA,"Cream",NA,"125ml",0.833333333333333
"341853","Wilko Flat Matt Emulsion Paint Tester Pot Clover125ml","Wilko Best","Flat Matt Paint",NA,"Green",NA,"125ml",0.833333333333333
"341857","Wilko Flat Matt Emulsion Paint Tester PotMuted Heather 125ml","Wilko Best","Flat Matt Paint",NA,"Green",NA,"125ml",0.833333333333333
"341859","Wilko Flat Matt Emulsion Paint Tester Pot SilverBirch 125ml","Wilko Best","Flat Matt Paint",NA,"Wood",NA,"125ml",0.833333333333333
"341860","Wilko Flat Matt Emulsion Paint Tester PotCharcoal 125ml","Wilko Best","Flat Matt Paint",NA,"Black",NA,"125ml",0.833333333333333
"341861","Wilko Flat Matt Emulsion Paint Tester PotElegant Rose 125ml","Wilko Best","Flat Matt Paint",NA,"Pink",NA,"125ml",0.833333333333333
"341863","Wilko Flat Matt Emulsion Paint Tester PotEnglish Folly 125ml","Wilko Best","Flat Matt Paint",NA,"Green",NA,"125ml",0.833333333333333
"341949","Wilko Flat Matt Emulsion Paint Tester PotPearl White 125ml","Wilko Best","Flat Matt Paint",NA,"White",NA,"125ml",0.833333333333333
"341950","Wilko Flat Matt Emulsion Paint Tester PotFountain 125ml","Wilko Best","Flat Matt Paint",NA,"Grey","1","125ml",0.891666666666667
"341953","Wilko Flat Matt Emulsion PaintClover 2.5L","Wilko Best","Flat Matt Paint",NA,"Green","1","2.5L",0.891666666666667
"341968","Wilko Flat Matt Emulsion PaintElegant Rose 2.5L","Wilko Best","Flat Matt Paint",NA,"Pink","1","2.5L",0.891666666666667
"341970","Wilko Flat Matt Emulsion PaintMuted Heather 2.5L","Wilko Best","Flat Matt Paint",NA,"Green","1","2.5L",0.891666666666667
"341972","Wilko Flat Matt Emulsion PaintSilver Birch 2.5L","Wilko Best","Flat Matt Paint",NA,"Wood","1","2.5L",0.891666666666667
"341973","Wilko Flat Matt Emulsion PaintCharcoal 2.5L","Wilko Best","Flat Matt Paint",NA,"Black","1","2.5L",0.891666666666667
"341980","Wilko Flat Matt Emulsion PaintEnglish Folly 2.5L","Wilko Best","Flat Matt Paint",NA,"Green","1","2.5L",0.891666666666667
"341984","Wilko Flat Matt Emulsion PaintPearl White 2.5L","Wilko Best","Flat Matt Paint",NA,"White","1","2.5L",0.891666666666667
"341985","Wilko Flat Matt Emulsion PaintFountain 2.5L","Wilko Best","Flat Matt Paint",NA,"Grey","1","2.5L",0.891666666666667
"104336","Wilko Functional Matt Emulsion PaintMagnolia 5L","Wilko Functional","Matt Paint","60m²","Cream",NA,"5L",0.941666666666667
"104344","Wilko Functional Silk Emulsion PaintMagnolia 5L","Wilko Functional","Silk Paint",NA,"Cream",NA,"5L",0.883333333333333
