"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"255842","Flexi Cord Retractable Leash Standard Small5m/16ft Assorted","Flexi","Dog Leads","1","5m",1
"64424","Vitapet Dog Conditioner 150ml","Vitapet","Shampoo and Conditioner",NA,NA,1
"210643","Wilko Training Pads 8pk","Wilko","Training Aids","8","54.5cmx60cm",1
"249967","Wilko Puppy Training Pads 30pk","Wilko","Training Aids","30","54.5cmx60cm",1
"439373","Wilko Soft Protection Dog Harness Xtra Small","Wilko","Dog Harness and Seat Belts","1","X Small",1
"439374","Wilko Soft Protection Dog Harness Small","Wilko","Dog Harness and Seat Belts","1","Small",1
"439375","Wilko Soft Protection Dog Harness Medium","Wilko","Dog Harness and Seat Belts","1","Medium",1
"439389","Wilko Gnaw a Bone Dog Toy Medium","Wilko","Dental and Chew Toys","1","3cm x 16cm",1
"439402","Wilko Giant Rope Tug 1m Dog Toy","Wilko","Rope and Tug Toys","1","1m",1
"439405","Wilko Puppy Shampoo","Wilko","Shampoo and Conditioner","1","250ml",1
"439409","Wilko Flea Shampoo","Wilko","Shampoo and Conditioner","1","250ml",1
"453816","Wilko Fipronil Small Dog Spot On 3 Tube","Wilko","Flea and Worming Control","1","3pk",1
"453817","Wilko Medium Dog Spot On 3pk","Wilko","Flea and Worming Control","1","3pk",1
"453818","Wilko Large Dog Spot On 3pk","Wilko","Flea and Worming Control","1","3pk",1
"453820","Wilko Dog Spot On Flea Repellent 2 Tubes","Wilko","Flea and Worming Control","1","2pk",1
"454197","Wilko Tough Squeaky Plush Assorted","Wilko","Puppy Toys","1","20.3cmx12cmx9cm",1
"454784","Wilko Chalkboard Dog Treat Tin","Wilko","Treat Tin","1","19.5cm x 14.8cm",1
"454956","Wilko Insecticidal Dog Flea Shampoo 250ml","Wilko","Shampoo and Conditioner","1","250ml",1
"455418","Wilko Moppy Balls","Wilko","Character Toys","1","Moppy Ball - 14cm x 14cm x 12cm",1
"9506240","Wilko Vinyl Pet Flea and Tick Collar","Wilko","Flea Collar","1","From 12 weeks",1
