"Article","Web Description","DQ Score"
"213684","Wilko Original Liquid Soda Crystals Spray500ml",1
"264235","Wilko Original Bicarbonate  of Soda 500g",1
"332009","Wilko Original Citric Acid 250g",1
"335206","Wilko Original White Vinegar Spray 750ml",1
"412410","Wilko Original Liquid Soapflakes 750ml",1
"437761","Wilko Original Soda Crystals 1.5kg",1
