"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"447453","Wilko Teslin Placemat Cream 40cm x 30cm","Wilko","Placemats","1","40xm x 30cm",1
"447458","Wilko Lap Tray Pebble Design","Wilko","Trays","1","33.5cm x 44cm",1
"447462","Wilko Table Runner Neutral 30cm x 200cm","Wilko","Table Runners","1","300cm x 30cm",1
"447463","Wilko Teslin Placemat Beige 40cm x 30cm","Wilko","Placemats","1","40xm x 30cm",1
