"Article","Web Description","Brand","Type","Pack Qty","DQ Score"
"257788","Gold Stars Key Stage 1 English Workbook Pack Ages6-7 Years","Gold Stars","Study & Revision Books",NA,0.883333333333333
"296262","Gold Stars Key Stage 2 Maths and English Big Workbook Ages 9-11 Years","Gold Stars","Study & Revision Books",NA,0.883333333333333
"296263","Gold Stars Key Stage 1 Times Tables Ages 6-7 Years","Gold Stars","Study & Revision Books",NA,0.883333333333333
"296264","Gold Stars Key Stage 1 Spelling Ages 6-7 Years","Gold Stars","Study & Revision Books",NA,0.883333333333333
