"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"280489","Clearblue Pregnancy Test Digital 1 Test","Clearblue","Pregnancy Test","1",NA,0.9125
"302375","Clearblue Ovulation Digital 10pk","Clearblue","Ovulation Test","7pk",NA,0.9125
"342020","Clearblue Pregnancy Test Visual 1pk","Clearblue","Pregnancy Test","1",NA,0.9125
"446305","Clear & Simple Mid Preg Test Twin Pack","Healthpoint","Pregnancy Test",NA,NA,0.775
"230470","Pregnacare 30pk","Pregnacare","Vitamins and Tablets","30pk",NA,0.9125
"351665","Seven seas Trying For A Baby 28pk","Seven Seas","Vitamins and Tablets","28pk",NA,0.9125
"348322","Wilko Pregnancy Tablets 30pk","Wilko","Womens Health","30",NA,0.9125
