"Article","Web Description","Brand","DQ Score"
"421925","Seattle Eyelet Lined Curtains Natural 122 x 137cm","Global",0.8
"421926","Seattle Eyelet Lined Curtains Natural 122 x 183cm","Global",0.8
"421929","Seattle Eyelet Lined Curtains Natural 173 x 183cm","Global",0.8
"421930","Seattle Eyelet Lined Curtains Natural 173 x 228cm","Global",0.8
"421932","Seattle Eyelet Lined Curtains Natural 228 x 228cm","Global",0.8
"422105","Leaves Eyelet Lined Curtains Taupe 122 x 137cm","Global",0.85
"422106","Leaves Eyelet Lined Curtains Taupe 122 x 183cm","Global",0.85
"422108","Leaves Eyelet Lined Curtains Taupe 173 x 137cm","Global",0.85
"422109","Leaves Eyelet Lined Curtains Taupe 173 x 183cm","Global",0.85
"422110","Leaves Eyelet Lined Curtains Taupe 173 x 228cm","Global",0.85
"422112","Leaves Eyelet Lined Curtains Taupe 228 x 228cm","Global",0.85
"422113","Leaves Eyelet Lined Curtains Teal 122 x 137cm","Global",0.85
"422114","Leaves Eyelet Lined Curtains Teal 122 x 183cm","Global",0.85
"422116","Leaves Eyelet Lined Curtains Teal 173 x 137cm","Global",0.85
"422117","Leaves Eyelet Lined Curtains Teal 173 x 183cm","Global",0.85
"422118","Leaves Eyelet Lined Curtains Teal 173 x 228cm","Global",0.85
"422120","Leaves Eyelet Lined Curtains Teal 228 x 228cm","Global",0.85
"422130","Seattle Eyelet Lined Curtains Black 122 x 183cm","Global",0.85
"422132","Seattle Eyelet Curtains 66 x 54in Black","Global",0.85
"422133","Seattle Eyelet Curtains 66 x 72in Black","Global",0.85
"422134","Seattle Eyelet Curtains 66 x 90in Black","Global",0.85
