"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"333180","Cherry Blossom Comfort Insole Pair One Size","Cherry Blossom","Insoles and Cushions","White","1","One Size",1
"346485","Kiwi Shine and Protect Brown 75ml","Kiwi","Shoe Polish","Brown","1","75ml",1
