"Article","Web Description","Brand","Type","Colour","Size","Material","DQ Score"
"438302","Wilko Folding Sack Truck","Wilko","Hand Truck","Black","Close Size: 39x5.4x71.5cm, Open Size: 40x37.5x96cm","Metal and Aluminium",1
