"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"267274","Wilko Telescopic Window Cleaning Set  5 Piece","Wilko","Window Cleaning Set","5pcs","1.2m",1
"300127","Wilko Microfibre Cloths Glass Clean System 2pk","Wilko","Cloths","2pk","35x35cm",1
"456353","Wilko Window Wiper 355mm","Wilko","Window Squeegee","1","355mm",1
