"Article","Web Description","DQ Score"
"433371","Daewoo Aqua Glass Kettle 1.8L",0.891666666666667
"448365","Swan Jug Kettle 1.7 L Black SK261050BN",0.95
"448366","Swan Jug Kettle 1.7 L Cream SK261050CN",0.95
"448368","Swan Jug Kettle 1.7 L Red SK261050RN",0.95
